sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,த2ந்தி3லி தி3வொ,thandili divo,,,,Standing brass lamp,குத்துவிளக்கு,ம்ஹொட்டொ வைப4வமுக் த2ந்தி3லி தி3வொ பொ4வ்ரிகின் ஹர்ம்ப4ம் கெரஸுனு,The grand ceremony begins with the lighting of standing brass lamp,பெரிய விழாவை குத்துவிளக்கு ஏற்றி ஆரம்பிக்கிறார்கள்,temple,corpus_sourashtradictionary
,,வாத்,vaat,,,,Oil lamp wick,விளக்குத்திரி,வாத் மொலிஸொடி3 தி3வொ பொ4வ்ரெத்தெ ப3ரொ,It is better to squeeze the wick and light the lamp,திரியை கசக்கிவிட்டு விளக்கேற்றுவது நல்லது,temple,corpus_sourashtradictionary
,,தி3வாவாது,divaavaatu,,,,Oil lamp wick,விளக்குத்திரி,தொ3ரிம் கெரெ தி3வாவாது நிள்ச்சி ஜெலஸு,Lamp wick made of thread burns steadily,நூலில் செய்த விளக்குத்திரி சீராக எரியும்,temple,corpus_sourashtradictionary
,,தி3வாபெடி,divaapeTi,,,,Match box,தீப்பெட்டி,தி3வொ பொ4வ்ரத்தக் தி3வாபெடி ஒண்டே ப்ரயோக்3 கெரஸுன்,Only matchbox is used to light the lamp,விளக்கேற்ற தீப்பெட்டி மட்டுமே பயன்படுத்துகிறார்கள்,temple,corpus_sourashtradictionary
,,விஸ்தெவுபெடி,vistevupeTi,,,,Match box,தீப்பெட்டி,1826 ம் ஜான் வாக்கர் மெனெத்தெனொ விஸ்தவுபெடிக் தெ3க்கிதெ4ர்யாஸி,"In 1826, John Walker invented the matchbox",1826 ல் ஜான் வாக்கர் என்பவர் தீப்பெட்டியை கண்டுபிடித்தார்,temple,corpus_sourashtradictionary
,,தி3வாக2ட்டி,divaakhaTTi,,,,Match stick,தீக்குச்சி,தி3வாக2ட்டி ஒல்லொ பொடெ3த் ஹூனும் ஸுக்கடு3வாய்,If the match gets wet it can be dried in the sun,தீக்குச்சி ஈரமானால் வெயிலில் உலர்த்தலாம்,temple,corpus_sourashtradictionary
,,பய்ஞ்தொ,paynjto,,,,Hindu Prostration,"தாள்பணிதல், காலில் விழுந்து வணங்குதல்",ம்ஹொட்டானுக் பய்ஞ்தொ பொட3த்தெ சொக்கட் மொர்க்3யாத்,It is good respect to prostrate at the feet of elders,பெரியவர்களின் காலில் விழுந்து வணங்குவது நல்ல மரியாதை,temple,corpus_sourashtradictionary
,,பி3கி3த்,bigit,,,,Sacred Ash,விபூதி,ஈஸ்புரு தௌ4ராம் பி3கி3த் ப்ரஸாத்கன் தே3ஸுன்,Vibhuti is offered as prasadam in Shiva temple,சிவன் கோவிலில் விபூதியை பிரசாதமாக தருகிறார்கள்,temple,corpus_sourashtradictionary
,,குங்கு3ம்,kunggum,,,,Vermilion,குங்குமம்,அம்மா தௌ4ராம் குங்கு3ம் ப்ரஸாத்கன் தே3ஸுன்,Vermilion is offered as prasadam in Amman temple,அம்மன் கோவிலில் குங்குமத்தை பிரசாதமாக தருகிறார்கள்,temple,corpus_sourashtradictionary
,,சுச்சும்,cuccum,,,,Vermillon,செந்தூரம்,விஷ்ணுக் பாய்ஞ்பொட3த்தெனு கபா3ல்டு3ர் சுச்சும் லவ்லஸுன்,Worshipers of Lord Vishnu put Namam in their forehead,விஷ்ணுவை வழிபடுபவர்கள் நெற்றியில் நாமம் இட்டுக்கொள்வார்கள்,temple,corpus_sourashtradictionary
,,ஸிர்க்கண்,sirkkaN,,,,Sandalwood,சந்தனம்,ஸிர்க்கண் ஆங்கு3க் ஸில்லொ கெரயி,Sandalwood is cooling to the body,சந்தனம் உடலுக்கு குளிர்ச்சியை தரும்,temple,corpus_sourashtradictionary
,,நாம்,naam,,,,Trident Mark on the Forehead,நாமம்,"ஸௌராஷ்டிரர்னு தய்லரியொ நாம் ""U"" ஸொகன் ர்ஹாயி","The Namam that Sourashtrian put will be in ""U"" shape","ஸௌராஷ்டிரர்கள் இட்டுக்கொள்ளும் நாமம் ""U"" போல இருக்கும்",temple,corpus_sourashtradictionary
,,நாமுகெட்3டொ3,naamukeDDo,,,,White Clay Chalk,நாமக்கட்டி,நாமுகெ3ட்3டொ3 தொ3ளா கெ3ட்3டா3க் பரொ கெரயி,White clay chalk cures eye tumor,நாமக்கட்டி கண்கட்டியை குணப்படுத்தும்,temple,corpus_sourashtradictionary
,,நாமுபுட்கி,naamupuTki,,,,Trident Box,நாம பெட்டி,"நாமுபுட்கிம் நாமுகெ3ட்3டொ3, குங்கு3ம், சுச்சும் க2ட்டி ர்ஹாயி","The trident box will have clay chalk, vermilion and a small stick","நாம பெட்டியில் நாமக்கட்டி, குங்குமம், நாமக்குச்சி இருக்கும்",temple,corpus_sourashtradictionary
,,ஸெந்தெ3,sende,,,,Salutation to Time of Junction,சந்தியாவந்தனம்,ஸெந்தெ3 மென்தொ ஸுரிதுக் நுவத்தெ ஸம்ஸ்கார்,Santhyavandanam is a ritual of worshiping the Sun,சந்த்யாவந்தனம் என்றால் சூரியனைப் போற்றும் சடங்கு,temple,corpus_sourashtradictionary
,,தொ3ர்பொ3,dorbo,,,,Holy Grass,தர்பை புல்,தொ3ர்பொ3 அஸ்கி பாபுக் ஜவட3த்திஸானுகெ,Holy grass can cure all sins,தர்பை புல் அனைத்து பாவங்களையும் போக்கக்கூடியது,temple,corpus_sourashtradictionary
,,புஜொ,pujo,,,,Act of worship,பூஜை,நிச்சு ஸொளாபா2ர்கின் விள்டாக் புஜெ கெரத்தெ சொக்கடு3,It is good to do pooja every morning and evening,தினமும் காலையிலும் மாலையிலும் பூஜை செய்வது நல்லது,temple,corpus_sourashtradictionary
,,ஒத்துலத்தெ,ottulatte,,,,Touching softly,"ஒற்றிக்கொள்ளுதல், தொட்டுக்கொள்ளுதல்",புஜொ கெரெ பூ2லுக் தொளாம் ஒத்துலுவொ,Bow the puja flower with eyes,பூஜை செய்த பூவை கண்ணில் ஒற்றிக் கொள்ளுங்கள்,temple,corpus_sourashtradictionary
,,மாலொ,maalo,,,,Garland,மாலை,ஹன்மந்துக் தொ2ள்சி மாலொ க4லி பாய்ஞ்பொட3னு,Anjaneya will be worshiped by garlanding Tulsi,ஆஞ்சநேயருக்கு துளசி மாலை போட்டு வணங்குவார்கள்,temple,corpus_sourashtradictionary
,,த3மர் பூ2ல்,damar phool,,,,Lotus,தாமரை,மஹாலக்ஷ்மி வஸஸ் கெரரியொ தா2ம் த3மர் பூ2லு,Mahalakshmi's abode is the lotus flower,மகாலட்சுமி வாசம் செய்யும் இடம் தாமரை பூ ஆகும்,temple,corpus_sourashtradictionary
,,ரெத்து,rettu,,,,Car,தேர்,பூரி ஜெக3ந்நாத் உத்ஸவும் தீ2ன் ரெத்துனுக் உட்சிலி அவனு,Three chariots are pulled during the Puri Jagannath festival,பூரி ஜெகநாதர் திருவிழாவில் மூன்று தேர்களை இழுத்து வருவார்கள்,temple,corpus_sourashtradictionary
,,கரொ,karo,,,,Offertory,காணிக்கை,தெ2வ்டெ3 ப4க்துடு3ன் அபுல் பா4ருக் ஸமான் ஹொயெ வஸ்துனுக் கரொகன் தே3ஸுன்,Some devotees make offerings of items equal to their own weight,சில பக்தர்கள் தங்கள் எடைக்கு சமமான பொருட்களை காணிக்கையாக செலுத்துகிறார்கள்,temple,corpus_sourashtradictionary
,,ஶுலோக்,ssulOk,,,,"Verse, Hymns","செய்யுள், சுலோகம்",ப4கவத் கீ3தாம் யோக்3 700 ஶுலோகுனுன் ஸே,There are a total of 700 hymns in the Bhagavad Gita,பகவத் கீதையில் மொத்தம் 700 சுலோகங்கள் உள்ளன,temple,corpus_sourashtradictionary
,,கர்க்கெல்,karkkel,,,,Karthikai Star,கார்த்திகை,கர்க்கெலு ம்ஹாடா3ம் அவரியொ ஸொமார்தி3ம் தா3ரும் தி3வொ பொ4வ்ரனு,"On Mondays in the month of Karthika, they put lamps at the door",கார்த்திகை மாதத்தில் வரும் திங்கட்கிழமைகளில் வீட்டு வாசலில் தீபம் ஏற்றுவார்கள்,temple,corpus_sourashtradictionary
,,ம்ஹொடொ3 கர்க்கெல்,mhoDo karkkel,,,,Grand Karthikai Festival,கார்த்திகை தீபம்,கர்க்கெலு ம்ஹாடா3ம் அவரியொ கர்க்கெல் நெட்சத்ரு தி3ன்னுக் ம்ஹொடொ3 கர்க்கெல் மெனன்,Karthika star day in the month of Karthika is called Big Karthika,கார்த்திகை மாதத்தில் வரும் கார்த்திகை நட்சத்திர நாளை பெரிய கார்த்திகை என்பர்,temple,corpus_sourashtradictionary
,,கத்திபு3த்தில்,kattibuttil,,,,"Thiruvannamalai Deepam, Palm frond burning",சொக்கப்பனை எரித்தல்,ம்ஹொடொ3 கர்க்கெல் தெந்து3ஸ் கத்திபு3த்தில் ஜெலட3டுனு,Palm frond will be burnt on Big Karthikai,பெரிய கார்த்திகை அன்று சொக்கப்பனை எரிப்பார்கள்,temple,corpus_sourashtradictionary
,,தின்னாள்,tinnaaL,,,,Festival,திருவிழா,த4னினுக் ஒர்ஸுதிஸு தின்னாளுஸ்,A year-round festival for the rich,பணக்காரர்களுக்கு ஆண்டு முழுவதும் திருவிழா,temple,corpus_sourashtradictionary
,,"உத்ஸவ், வைப4வ்","utsav, vaibhav",,,,Festival,விழா,நொவ்ராது உத்ஸவ் ஸொந்தொ3 ஹர்ம்ப3ம் ஹோரஸ்,Navratri festival starts tomorrow,நவராத்திரி திருவிழா நாளை தொடங்குகிறது,temple,corpus_sourashtradictionary
,,ஸம்ஸ்கார்,samskaar,,,,Ritual,சடங்கு,மொராத்தெங்கொ3 தெங்கொ3தெங்கொ3 வட்கெ தா4னுக் ஸம்ஸ்கார் கெரன்,The dead will be ritualized according to their custom,இறந்தவர்களுக்கு அவரவர் வழக்கப்படி சடங்கு செய்யப்படும்,temple,corpus_sourashtradictionary
,,அம்மா புட்3கி,ammaa puDki,,,,A devotional palm leaf basket containing divine ingredients like saffron and turmeric,"குங்குமம், மஞ்சள் போன்ற தெய்வீகப் பொருட்கள் அடங்கிய பனை ஓலை கூடை",தெ2வ்டெ3 தெனு அபுல் கொ4ம்மொ அம்மா புட்3கி தொ2வ்லி ர்ஹானு,Some people keep devotional basket in their house,சிலர் தங்கள் வீட்டில் அம்மா கூடை வைத்திருப்பார்கள்,temple,corpus_sourashtradictionary
,,ஜயந்தி,jayanti,,,,"Birthday, Birth day",பிறந்தநாள்,,,,temple,corpus_sourashtradictionary
,,கீஷ்டு ஜயந்தி,keeshTu jayanti,,,,Birthday of Lord Krishna,கிருஷ்ண ஜெயந்தி,,,,temple,corpus_sourashtradictionary
,,கோ3குலாஷ்டமி,gOkulaashTami,,,,Birthday of Lord Krishna,கோகுலாஷ்டமி,,,,temple,corpus_sourashtradictionary
,,ராம நவமி,raama navami,,,,Birthday of Lord Rama,ராம நவமி,,,,temple,corpus_sourashtradictionary
,,ஹன்மந்து ஜயந்தி,hanmantu jayanti,,,,Birthday of Lord Hanuman,அனுமார் ஜெயந்தி,,,,temple,corpus_sourashtradictionary
