sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢮꢶꢔ꣄ꢬꢲꢪ꣄,विग्रहम्,விக்3ரஹம்,vigraham,vigraham,vigraham,ʋɪgɾəɦəm,idol,விக்ரகம்,,,,Religious-Institutions,words
ꢦꢵꢦꢮꢶꢪꣂꢗꢥꣁ,पापविमोचना॑,பாபவிமோசனொ,paapavimochano',pApavimocanO,pāpavimocanŏ,pɑːpəʋɪmoːt͡ʃən̪o,expiation,விமோசனம்,,,,Religious-Institutions,words
ꢮꣁꢔꢡ꣄,वा॑गत्,வொக3த்,vo'gat,vOgat,vŏgat,ʋogət̪,"fast, vow",விரதம்,,,,Religious-Institutions,words
ꢮꢿꢣ꣄,वेद,வேத்3,ved,ved,ved,ʋeːd̪,Veda,வேதம்,,,,Religious-Institutions,words
ꢮꣀꢰ꣄ꢠꢮꢪ꣄,वैष्णवम,வைஷ்ணவம்,vaishnavam,vaiSNavam,vaiṣṇavam,ʋəɪʂɳəʋəm,Vaishnavism,வைணவம்,,,,Religious-Institutions,words
ꢙꢾꢦꢪ꣄,ज॑पम्,ஜெபம்,je'pam,jEpam,jĕpam,d͡ʒepəm,prayer,ஜபம்,,,,Religious-Institutions,words
ꢙꢾꢦꢪ꣄,ज॑पम्,ஜெபம்,je'pam,jEpam,jĕpam,d͡ʒepəm,Christian,ஜெபம்,,,,Religious-Institutions,words
ꢙꢾꢭꢸꢪ꣄,ज॑लुम्,ஜெலும்,je'lum,jElum,jĕlum,d͡ʒelum,birth,ஜென்மம்,,,,Religious-Institutions,words
ꢲꢵꢙꢶ,हाजि,ஹாஜி,haaji,hAji,hāji,ɦɑːd͡ʒɪ,Muslim pilgrimage who has visited Mecca,ஹாஜி,,,,Religious-Institutions,words
ꢲꢙ꣄ꢙꢸ ꢫꢵꢡ꣄ꢬꣁ ꢒꢾꢬꢾꢱ꣄ꢡꢾꢥꣁ,हज्जु यात्रा॑ क॑र॑स्त॑ना॑,ஹஜ்ஜு யாத்ரொ கெரெஸ்தெனொ,hajju yaatro' ke're'ste'no',hajju yAtrO kErEstEnO,hajju yātrŏ kĕrĕstĕnŏ,ɦəd͡ʒd͡ʒu jɑːt̪ɾo keɾes̪t̪en̪o,Muslim pilgrimage who has visited Mecca,ஹாஜி,,,,Religious-Institutions,words
