sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,பனிங்கைலொ,paningkailo,,,,Fish,மீன்,பனிங்கைலொ பனிம் ஸேத்தெ ப்ராணவாயுக் ஸுவாஸம் கெரின் ஜிவஸு,Fish live by inhaling the oxygen in the water,மீன்கள் தண்ணீரில் உள்ள ஆக்ஸிஜனை சுவாசித்து வாழ்கின்றன,animal,corpus_sourashtradictionary
,,திமிங்கி3லம்,timinggilam,,,,Whale,திமிங்கிலம்,நிளொ திமிங்கி3லமு ஜீபும் 50 ஜனுன் பி3ஸத்தக் முஸயி,The tongue of the blue whale can seat up to 50 people,நீலத் திமிங்கலத்தின் நாக்கில் 50 பேர் அமர முடியும்,animal,corpus_sourashtradictionary
,,கிர்வில்,kirvil,,,,Crab,நண்டு,ஜு2க்கு கிர்விலுன் பொகடும் சலிகின் திரஸு,Most crabs walk sideways and swim,பெரும்பாலான நண்டுகள் பக்கவாட்டில் நடந்து நீந்துகின்றன,animal,corpus_sourashtradictionary
,,பெ3ஸ்களி,beskaLi,,,,Frog,தவளை,பெ3ஸ்களி தெகா3 லம்பு3 பஸ்கடு பாய்ஞ்ஹால் உஸுலஸு,The frog jumps with its long hind legs,தவளை அதன் நீண்ட பின்னங்கால்களால் குதிக்கிறது,animal,corpus_sourashtradictionary
,,ப4ர்களி,bharkaLi,,,,Frog,தவளை,ப4ர்களி ஸாபுக் சொரொ ஹோஸு,The frog preys on the snake,தவளை பாம்புக்கு இரையாகிறது,animal,corpus_sourashtradictionary
,,பெ3ஸ்களிஸிஸு,beskaLisisu,,,,Tadpole,தலைப்பிரட்டை,பெ3ஸ்களிஸிஸு பெ3ஸ்களிகன் மர்ச்சாத்தக் 14 வாருன் லக3யி,Tadpoles take about 14 weeks to transform into tiny frogs,தலைப்பிரட்டை சிறிய தவளைகளாக மாற சுமார் 14 வாரங்கள் ஆகும்,animal,corpus_sourashtradictionary
,,பே4ளி,bhELi,,,,Toad,தேரை,பே4ளின் பாராம் பி4த்தர் ஜிவஸு,Toads live in rocks,தேரைகள் பாறைகளுக்குள் வாழ்கின்றன,animal,corpus_sourashtradictionary
,,கிஷ்ளொ,kishLo,,,,Snail,நத்தை,கிஷ்ளொ அபுலுக் ரக்ஷுலத்தக் சிப்பாம் பி4த்தர் ஆங்கு3க் உட்சுலஸு,The snail pulls the body into their shell to protect itself,நத்தை தன்னைப் பாதுகாத்துக் கொள்ள உடலைத் தங்கள் ஓட்டுக்குள் இழுக்கிறது,animal,corpus_sourashtradictionary
,,தம்ப3ல்சிப்போ,tambalcippO,,,,Tortoise,ஆமை,தம்ப3ல்சிப்போ பூ4ய்ஞ்ஹோர் ஜிவஸு,Tortoise lives on land,ஆமை நிலத்தில் வாழும்,animal,corpus_sourashtradictionary
,,கஸ்வொ,kasvo,,,,"Turtle, Tortoise",கடலாமை,கஸ்வொ பனிம் ஜிவஸு,Turtles live in water,கடலாமை தண்ணீரில் வாழும்,animal,corpus_sourashtradictionary
,,கஸ்பொ,kaspo,,,,"Turtle, Tortoise",கடலாமை,கஸ்பொ 150 ஒர்ஸுனு லெந்து ஜிவஸு,Turtles can live up to 150 years.,கடல் ஆமைகள் 150 ஆண்டுகள் வரை வாழும்.,animal,corpus_sourashtradictionary
,,நக்ரு,nakru,,,,Crocodile,முதலை,நக்ருனுஹால் ஜீப் ப4ராட் லம்பொ3 கெரன் முஸுனா,Crocodiles cannot stick their tongue out,முதலைகளால் நாக்கை வெளியே நீட்டிக்க முடியாது,animal,corpus_sourashtradictionary
,,ஸாப்,saap,,,,Snake,பாம்பு,தெ2வ்டெ3 ஸாபுனுக் விக்கு ஜுண்ணா,Some snakes have no venom,சில பாம்புகளுக்கு விஷம் கிடையாது,animal,corpus_sourashtradictionary
,,நம்ஸாபு,namsaapu,,,,Cobra,"நல்ல பாம்பு, நாகப்பாம்பு",நம்ஸாபு விக்கு ஐஸ்துக் மொரட3த்த தூ3ருக் பொ3லம் ஹொயெயொ,The venom of the cobra is strong enough to kill an elephant,நாகப்பாம்பின் விஷம் யானையைக் கொல்லும் அளவுக்கு வலிமையானது,animal,corpus_sourashtradictionary
,,தொ3ங்க3ரு ஸாப்,donggaru saap,,,,"Boa, Python, Anaconda","மலைப்பாம்பு, பைதான்",தொ3ங்க3ரு ஸாப் அபுல் சொராக் நெஸ்கி மொரடி3 கா2ஸு,The boa strangles its prey and eats,மலைப்பாம்பு தன் இரையை நெரித்துக் கொன்று உண்ணும்,animal,corpus_sourashtradictionary
,,கி3ர்பன்னாக்3,girpannaag,,,,"Boa, Python, Anaconda","மலைப்பாம்பு, பைதான்",கி3ர்பன்னாகு3ன் வீஸ் பௌல் லம்பு3 ர்ஹாஸு,Pythons are about twenty feet long,மலைப்பாம்புகள் இருபது அடி நீளம் கொண்டவை,animal,corpus_sourashtradictionary
,,க3ட்ஸுஸாப்,gaTsusaap,,,,"Boa, Python, Anaconda","மலைப்பாம்பு, பைதான்",க3ட்ஸுஸாபுக் விக்கு ஜுண்ணா,The python has no venom,மலைப்பாம்புக்கு விஷம் கிடையாது,animal,corpus_sourashtradictionary
,,நெ ள நெ ளா த்தெ,ne La ne Laa tte,,,,"Crawling, Slithering",ஊர்ந்து செல்வது,பாய்ஞ் ந்ஹீத்தெஹால் ஸாபுன் நெ-ள-நெ-ளாஸு,Snakes crawl because they have no legs,கால்கள் இல்லாததால் பாம்புகள் ஊர்ந்து செல்கின்றன,animal,corpus_sourashtradictionary
