sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,தெ3க்கி தே3ர் / தெ4ருவொ,dekki dEr / dheruvo,,,,"Find, Discover",கண்டுபிடி,,,,verb,corpus_sourashtradictionary
,,"முஸாட், முஸடு3வொ","musaaT, musaDuvo",,,,Finish,முடி,,,,verb,corpus_sourashtradictionary
,,ஸெர்க்க கேர் / கெருவொ,serkka kEr / keruvo,,,,Fix,சரி செய்,,,,verb,corpus_sourashtradictionary
,,"பூல், புலுவொ","pool, puluvo",,,,Float,மிதத்தல்,,,,verb,corpus_sourashtradictionary
,,"ஹூட்3, ஹுடு3வொ","hooD, huDuvo",,,,Fly,பற,,,,verb,corpus_sourashtradictionary
,,"கி4டி3ல்லெ, கி4டு3ல்லுவொ","ghiDille, ghiDulluvo",,,,Fold,மடக்கிக்கொள்,,,,verb,corpus_sourashtradictionary
,,"மொன்ட்சி, மொன்ட்சுவொ","monTci, monTcuvo",,,,Fold,"மடி, மடக்கு",,,,verb,corpus_sourashtradictionary
,,அனுஸரணொ கேர் / கெருவொ,anusaraNo kEr / keruvo,,,,Follow,பின்பற்று,,,,verb,corpus_sourashtradictionary
,,ஹவ்ட3ன் ஜவள்ளெ / ஜவள்ளுவொ,havDan javaLLe / javaLLuvo,,,,Forget,மறந்துவிடு,,,,verb,corpus_sourashtradictionary
,,"விஸ்ரட்3லெ, விஸ்ரட்3லுவொ","visraDle, visraDluvo",,,,Forget,மறந்துவிடு,,,,verb,corpus_sourashtradictionary
,,"த4க்காட், த4க்கடு3வொ","dhakkaaT, dhakkaDuvo",,,,"Frighten, Scare, Terrify, Horrify","பயமுறுத்து, அச்சுறுத்து, திகிலூட்டு",,,,verb,corpus_sourashtradictionary
,,"பு4ஞ்ஜி, பு4ஞ்ஜுவொ","bhunjji, bhunjjuvo",,,,Fry,வறுத்தல்,,,,verb,corpus_sourashtradictionary
,,"இந்து3வி, இந்து3வொ","induvi, induvo",,,,Fry,பொரி,,,,verb,corpus_sourashtradictionary
,,"பொள்டி, பொள்டுவொ","poLTi, poLTuvo",,,,Fry,பொறி,,,,verb,corpus_sourashtradictionary
,,அங்க்ரொ பு2ட்டி,angkro phuTTi,,,,Germinate,முளைவிடு,,,,verb,corpus_sourashtradictionary
,,"க2ல்லெ, க2ல்லுவொ","khalle, khalluvo",,,,Get,பெறு,,,,verb,corpus_sourashtradictionary
,,ப்ராப்த கேர் / கெருவொ,praapta kEr / keruvo,,,,"Get, Acquire, Receive, Obtain",பெறு,,,,verb,corpus_sourashtradictionary
,,"ஹூட்3, ஹுடு3வொ","hooD, huDuvo",,,,Get up,எழுந்திரு,,,,verb,corpus_sourashtradictionary
,,"தே3, தெ3வொ","dE, devo",,,,"Give, Pay",கொடு,,,,verb,corpus_sourashtradictionary
,,"ஜி2ர்க்கி, ஜி2ர்க்குவொ","jhirkki, jhirkkuvo",,,,Glide,"சறுக்கு, வழுக்கு",,,,verb,corpus_sourashtradictionary
,,சவி குட்கொ கேர் / கெருவொ,cavi kuTko kEr / keruvo,,,,Gnaw,கடித்துத் துண்டாக்கு,,,,verb,corpus_sourashtradictionary
,,"ஜா, ஜவொ","jaa, javo",,,,Go,"செல், போ",,,,verb,corpus_sourashtradictionary
,,"கோஸ், கொஸுவொ","kOs, kosuvo",,,,Gore,(கொம்பினால்) முட்டு,,,,verb,corpus_sourashtradictionary
,,"தே4ர், தெ4ருவொ","dhEr, dheruvo",,,,Grab,பிடி,,,,verb,corpus_sourashtradictionary
,,அனுதா3ன் கேர் / கெருவொ,anudaan kEr / keruvo,,,,Grant,வழங்கு,,,,verb,corpus_sourashtradictionary
,,அபி4வாத3ன் கேர் / கெருவொ,abhivaadan kEr / keruvo,,,,Greet,வரவேற்பளி,,,,verb,corpus_sourashtradictionary
,,நமஸ்கார் கேர் / கெருவொ,namaskaar kEr / keruvo,,,,Greet,வணக்கம் செலுத்து,,,,verb,corpus_sourashtradictionary
,,விசார் போட் / பொடு3வொ,vicaar pOT / poDuvo,,,,Grieve,வருந்து,,,,verb,corpus_sourashtradictionary
,,தா3த் தெ3க்கடி3 ஆஸ் / அஸுவொ,daat dekkaDi aas / asuvo,,,,Grin,பல்லைக் காட்டிச் சிரி,,,,verb,corpus_sourashtradictionary
,,"லுப்3பி3, லுப்3பு3வொ","lubbi, lubbuvo",,,,"Grind, Mill",அரை,,,,verb,corpus_sourashtradictionary
,,"வாட், வடு3வொ","vaaT, vaDuvo",,,,"Grind, Mill",அரை,,,,verb,corpus_sourashtradictionary
,,"லொஸ்கி, லொஸ்குவொ","loski, loskuvo",,,,Grind (in mouth),அரை,,,,verb,corpus_sourashtradictionary
,,தெவ்டி3 ஸா / ஸவொ,tevDi saa / savo,,,,Grope,தடவித் தேடிப் பார்,,,,verb,corpus_sourashtradictionary
,,"ஹோட், ஹொடு3வொ","hOT, hoDuvo",,,,Grow,வளரு,,,,verb,corpus_sourashtradictionary
,,"ஹொவ்டி3, ஹொவ்டு3வொ","hovDi, hovDuvo",,,,"Grow, Develop",வளர்,,,,verb,corpus_sourashtradictionary
,,அனுமான் கேர் / கெருவொ,anumaan kEr / keruvo,,,,Guess,யூகி,,,,verb,corpus_sourashtradictionary
,,தீ3 வட கேர் / கெருவொ,dee vaTa kEr / keruvo,,,,Halve,இரண்டு துண்டாக்கு,,,,verb,corpus_sourashtradictionary
,,"ஹாஜ்ஜால், ஹாஜ்ஜலுவொ","haajjaal, haajjaluvo",,,,Handle,கையாளு,,,,verb,corpus_sourashtradictionary
,,"ஸொவ்ண்டாட், ஸொவ்ண்ட3டு3வொ","sovNTaaT, sovNDaDuvo",,,,Hang,மாட்டு,,,,verb,corpus_sourashtradictionary
,,லொம்ப3ன் ஸோட் / ஸொடு3வொ,lomban sOT / soDuvo,,,,Hang it,தொங்க விடு,,,,verb,corpus_sourashtradictionary
,,"லொம்பி3, லொம்பு3வொ","lombi, lombuvo",,,,Hang on,தொங்கு,,,,verb,corpus_sourashtradictionary
,,ஹீன் கேர் / கெருவொ,heen kEr / keruvo,,,,Harm,தீங்கிழை,,,,verb,corpus_sourashtradictionary
,,பீகு காட் / கடு3வொ,peeku kaaT / kaDuvo,,,,Harvest,அறுவடை செய்,,,,verb,corpus_sourashtradictionary
,,"ரோஸ், ரொஸுவொ","rOs, rosuvo",,,,Hate,வெறு,,,,verb,corpus_sourashtradictionary
,,"ந்ஹவ்லெ, ந்ஹவ்லுவொ","nhavle, nhavluvo",,,,Head bath,தலைக்குளி,,,,verb,corpus_sourashtradictionary
,,ஐகி / ஐகுவொ,aiki / aikuvo,,,,Hear,கேள்,,,,verb,corpus_sourashtradictionary
,,ஹுன்னொ கேர் / கெருவொ,hunno kEr / keruvo,,,,"Heat it, Toast it","சுடு, சூடாக்கு, வாட்டு",,,,verb,corpus_sourashtradictionary
,,ஸஹாவ் கேர் / கெருவொ,sahaav kEr / keruvo,,,,Help,உதவி செய்,,,,verb,corpus_sourashtradictionary
,,"மல்சி, மல்சுவொ","malci, malcuvo",,,,Hesitate,தயங்கு,,,,verb,corpus_sourashtradictionary
,,"லிக்காட், லிக்கடு3வொ","likkaaT, likkaDuvo",,,,"Hide, Conceal",ஒளித்து வை,,,,verb,corpus_sourashtradictionary
,,"லிக்கில்லெ, லிக்குல்லுவொ","likkille, likkulluvo",,,,Hide,ஒளிந்துகொள்,,,,verb,corpus_sourashtradictionary
,,ப3ட்க்யாக் கா2ட் / க2டு3வொ,baTkyaak khaaT / khaDuvo,,,,Hire,வாடகைக்கு எடு,,,,verb,corpus_sourashtradictionary
,,"ஹான், ஹனுவொ","haan, hanuvo",,,,Hit,அடி,,,,verb,corpus_sourashtradictionary
,,உன்சொ ஹிங்கா3ட் / ஹிங்க3டுவொ,unco hinggaaT / hinggaTuvo,,,,Hoist,மேலேற்று,,,,verb,corpus_sourashtradictionary
,,"தெ4ர்லொ, தெ4ர்லுவொ","dherlo, dherluvo",,,,Hold,பிடித்துக் கொள்,,,,verb,corpus_sourashtradictionary
,,ந்ஹன்னகொ3 து4ங்கி3 / து4ங்கு3வொ,nhannago dhunggi / dhungguvo,,,,Hop,தத்தி தாண்டு,,,,verb,corpus_sourashtradictionary
,,"கபி3ல்லெ, கபு3லுவொ","kabille, kabuluvo",,,,"Hug, Embrace",கட்டிப்பிடி,,,,verb,corpus_sourashtradictionary
,,"காண், கணுவொ","kaaN, kaNuvo",,,,Hull,"இடி, கைக்குத்து",,,,verb,corpus_sourashtradictionary
,,கிராத் ஹான் / ஹனுவொ,kiraat haan / hanuvo,,,,Hunt,வேட்டையாடு,,,,verb,corpus_sourashtradictionary
,,"அல்லாட், அல்லடு3வொ","allaaT, allaDuvo",,,,Hurry,அவசரப்படு,,,,verb,corpus_sourashtradictionary
,,"ஜெலாட், ஜெலடு3வொ","jelaaT, jelaDuvo",,,,Ignite,"எரி, தீப்பிடிக்க வை",,,,verb,corpus_sourashtradictionary
,,பேட் லாவ் / லவொ,pET laav / lavo,,,,Ignite,பற்றவை,,,,verb,corpus_sourashtradictionary
,,அலக்ஷ்யம் கேர் / கெருவொ,alakshyam kEr / keruvo,,,,Ignore,புறக்கணி,,,,verb,corpus_sourashtradictionary
,,தி3வொ பொ4வ்ரி / பொ4வ்ருவொ,divo bhovri / bhovruvo,,,,Illuminate,விளக்கேற்று,,,,verb,corpus_sourashtradictionary
,,உதா3ஹரண் தீ3 இவர் கேர் / கெருவொ,udaaharaN dee ivar kEr / keruvo,,,,Illustrate,எடுத்துக் காட்டுடன் விளக்கு,,,,verb,corpus_sourashtradictionary
,,கல்பனொ கேர் / கெருவொ,kalpano kEr / keruvo,,,,Imagine,கற்பனை செய்,,,,verb,corpus_sourashtradictionary
,,ஸொகன் சால் / சலுவொ,sokan caal / caluvo,,,,Imitate,போன்று நட,,,,verb,corpus_sourashtradictionary
,,ப்ரதா3ன் கேர் / கெருவொ,pradaan kEr / keruvo,,,,Impart,வழங்கு,,,,verb,corpus_sourashtradictionary
,,அம்லாத் கேர் / கெருவொ,amlaat kEr / keruvo,,,,Implement,செயல்படுத்து,,,,verb,corpus_sourashtradictionary
,,ஹுத்ராடு3 கேர் / கெருவொ,hutraaDu kEr / keruvo,,,,Import,இறக்குமதி செய்,,,,verb,corpus_sourashtradictionary
,,"திவுஞ்சி, திவுஞ்சுவொ","tivunjci, tivunjcuvo",,,,Impose,திணி,,,,verb,corpus_sourashtradictionary
,,த்4யான் உட்சி / உட்சுவொ,dhyaan uTci / uTcuvo,,,,"Impress, Attract",கவனத்தை ஈரு,,,,verb,corpus_sourashtradictionary
,,பி4ள்ளொ கேர் / கெருவொ,bhiLLo kEr / keruvo,,,,Improve,மேம்படுத்து,,,,verb,corpus_sourashtradictionary
,,ஹுடி3 தோ2வ் / தொ2வொ,huDi thOv / thovo,,,,Inaugurate,துவக்கு,,,,verb,corpus_sourashtradictionary
,,"களாட், களடு3வொ","kaLaaT, kaLaDuvo",,,,"Inform, Convey",தெரியப்படுத்து,,,,verb,corpus_sourashtradictionary
,,ஸுவாஸம் கேர் / கெருவொ,suvaasam kEr / keruvo,,,,Inhale,மூச்சை உள்ளிழு,,,,verb,corpus_sourashtradictionary
,,நொவ்வொ கேர் / கெருவொ,novvo kEr / keruvo,,,,Innovate,புதுமையாக்கு,,,,verb,corpus_sourashtradictionary
,,"துராட், துரடு3வொ","turaaT, turaDuvo",,,,Insert,"சொருகு, நுழைய வை",,,,verb,corpus_sourashtradictionary
,,நிர்ப3ந்த4ம் கேர் / கெருவொ,nirbandham kEr / keruvo,,,,Insist,வலியுறுத்து,,,,verb,corpus_sourashtradictionary
,,பரிஶோத4னொ கேர் / கெருவொ,parissOdhano kEr / keruvo,,,,"Inspect, Explore",ஆய்வு செய்,,,,verb,corpus_sourashtradictionary
,,ஸ்தாபிதம் கேர் / கெருவொ,staapitam kEr / keruvo,,,,Install,நிறுவு,,,,verb,corpus_sourashtradictionary
,,அபமான் கேர் / கெருவொ,apamaan kEr / keruvo,,,,Insult,அவமரியாதை செய்யு,,,,verb,corpus_sourashtradictionary
,,அட்3ட3ம் போட் / பொடு3வொ,aDDam pOT / poDuvo,,,,Interfere,குறுக்கிடு,,,,verb,corpus_sourashtradictionary
,,ஸீமொ த3டி3 தூர் / துருவொ,seemo daDi toor / turuvo,,,,Invade,எல்லைமீறி நுழை,,,,verb,corpus_sourashtradictionary
,,"கெ2டி3 அவாட், கெ2டி3 அவடு3வொ","kheDi avaaT, kheDi avaDuvo",,,,Irritate,எரிச்சலூட்டு,,,,verb,corpus_sourashtradictionary
,,"க2வ்ஜி, க3ஜுவொ","khavji, gajuvo",,,,Itch,"அரி, சொறிந்துவிடு",,,,verb,corpus_sourashtradictionary
,,துண்டவத்தொ கேர் / கெருவொ,tuNTavatto kEr / keruvo,,,,jabber,உளறு,,,,verb,corpus_sourashtradictionary
,,ஆபத்3து3ம் ஹுத்ராட் / ஹுத்ரடு3வொ,aapaddum hutraaT / hutraDuvo,,,,jeopardize,இடருக்குள்ளாக்கு,,,,verb,corpus_sourashtradictionary
,,கே2ல் வத்தொ கேர் / கெருவொ,khEl vatto kEr / keruvo,,,,jest,வேடிக்கைப் பேச்சு பேசு,,,,verb,corpus_sourashtradictionary
,,"ஒண்ட்கி, ஒண்ட்குவொ","oNTki, oNTkuvo",,,,jitter,நடுங்கு,,,,verb,corpus_sourashtradictionary
,,"ஹவ்லி, ஹவ்லுவொ","havli, havluvo",,,,Joggle,ஆட்டு / குலுக்கு,,,,verb,corpus_sourashtradictionary
,,"ஹுல்பி, ஹுல்புவொ","hulpi, hulpuvo",,,,Joggle,ஆட்டு / குலுக்கு,,,,verb,corpus_sourashtradictionary
,,"சேர், செருவொ","cEr, ceruvo",,,,Join,"சேரு, இணை",,,,verb,corpus_sourashtradictionary
,,"செர்ச்சி, செர்ச்சுவொ","cercci, cerccuvo",,,,"Join, Annex, Connect","சேரு, இணை",,,,verb,corpus_sourashtradictionary
,,ஹாஸ்யமுக் ஸங்கி3 / ஸங்கு3வொ,haasyamuk sanggi / sangguvo,,,,joke,நகைச்சுவைக்காக சொல்லு,,,,verb,corpus_sourashtradictionary
,,"து4ங்கி, து4ங்கு3வொ","dhungki, dhungguvo",,,,Jump,குதி,,,,verb,corpus_sourashtradictionary
,,ந்யாவ் கேர் / கெருவொ,nyaav kEr / keruvo,,,,Justify,நியாயப்படுத்து,,,,verb,corpus_sourashtradictionary
,,லொகு3த்தொ லொகு3த்தொ தோ2வ் / தொ2வொ,logutto logutto thOv / thovo,,,,Juxtapose,அடுத்தடுத்து வையு,,,,verb,corpus_sourashtradictionary
,,"தொ2வ்லெ, தொ2வ்லுவொ","thovle, thovluvo",,,,"Keep it, Have it",வைத்துக்கொள்,,,,verb,corpus_sourashtradictionary
,,"லாத், லது3வொ","laat, laduvo",,,,Kick,எத்து,,,,verb,corpus_sourashtradictionary
,,"அபஹரன் கேர், கெருவொ","apaharan kEr, keruvo",,,,Kidnap,கடத்து,,,,verb,corpus_sourashtradictionary
,,"மார், மருவொ","maar, maruvo",,,,Kill,கொல்,,,,verb,corpus_sourashtradictionary
,,"மொராட், மொரடு3வொ","moraaT, moraDuvo",,,,Kill,கொல்,,,,verb,corpus_sourashtradictionary
,,பு3ச்சி தே3 / தெ3வொ,bucci dE / devo,,,,Kiss,முத்தம் கொடு,,,,verb,corpus_sourashtradictionary
,,"குஸிர், குஸுருவொ","kusir, kusuruvo",,,,Knead,பிசை,,,,verb,corpus_sourashtradictionary
,,கு3ட்3க்யால் தாய் / தவொ,guDkyaal taay / tavo,,,,Kneel,"முட்டியிடு, மண்டியிடு",,,,verb,corpus_sourashtradictionary
,,பங்கி3 பீ3ஸ் / பி3ஸுவொ,panggi bees / bisuvo,,,,Kneel,"முட்டியிடு, மண்டியிடு",,,,verb,corpus_sourashtradictionary
,,"வீன், வினுவொ","veen, vinuvo",,,,Knit,பின்னு,,,,verb,corpus_sourashtradictionary
,,"தெட்டி, தெட்டுவொ","teTTi, teTTuvo",,,,Knock,தட்டு,,,,verb,corpus_sourashtradictionary
,,"களள்ளெ, களள்ளுவொ","kaLaLLe, kaLaLLuvo",,,,Know,தெரிந்துகொள்,,,,verb,corpus_sourashtradictionary
,,"ஆஸ், அஸுவொ","aas, asuvo",,,,Laugh,சிரி,,,,verb,corpus_sourashtradictionary
,,"கா4ல், க4லுவொ","ghaal, ghaluvo",,,,Lay,இடு / போடு,,,,verb,corpus_sourashtradictionary
,,"தாய், தவொ","taay, tavo",,,,Lay,இடு / போடு,,,,verb,corpus_sourashtradictionary
,,கேட் லம்பொ3 கேர் / கெருவொ,kET lambo kEr / keruvo,,,,Lay down,படு,,,,verb,corpus_sourashtradictionary
,,"கெ3ளாட், கெ3ளடு3வொ","geLaaT, geLaDuvo",,,,Leak,கசிய வை,,,,verb,corpus_sourashtradictionary
,,"ஒளாட், ஒளடு3வொ","oLaaT, oLaDuvo",,,,Leak,கசிய வை,,,,verb,corpus_sourashtradictionary
,,"ஒர்கி3, ஒர்கு3வொ","orgi, orguvo",,,,Lean,சாய்ந்துகொள்,,,,verb,corpus_sourashtradictionary
,,பஸ்கட் ஒர்கி3 / ஒர்கு3வொ,paskaT orgi / orguvo,,,,Lean back,பின்னால் சாய்,,,,verb,corpus_sourashtradictionary
,,ப4ராட் ஒங்கி3 / ஒங்கு3வொ,bharaaT onggi / ongguvo,,,,Lean out,வெளியே குனி,,,,verb,corpus_sourashtradictionary
,,"ஸிக்கி, ஸிக்குவொ","sikki, sikkuvo",,,,Learn,"கற்றுக்கொள், அறிந்துகொள்",,,,verb,corpus_sourashtradictionary
,,"நிகி3ள், நிகு3ளுவொ","nigiL, niguLuvo",,,,Leave,விட்டுச்செல்,,,,verb,corpus_sourashtradictionary
,,ஸோட் / ஸொடு3வொ தெல்லெ,sOT / soDuvo telle,,,,Leave it,விடு அதை,,,,verb,corpus_sourashtradictionary
,,"ஸோட், ஸொடு3வொ","sOT, soDuvo",,,,"Let go, Give up","விடு, விட்டுவிடு",,,,verb,corpus_sourashtradictionary
,,ஜான் ஸோட் / ஸொடு3வொ,jaan sOT / soDuvo,,,,Let it go,போக விடு,,,,verb,corpus_sourashtradictionary
,,தி4ல்லொ ஸோட் / ஸொடுவொ,dhillo sOT / soTuvo,,,,Let loose,அவிழ்த்து விடு,,,,verb,corpus_sourashtradictionary
,,ஸொவ்டி3 ஸோட் / ஸொடு3வொ,sovDi sOT / soDuvo,,,,Let loose,அவிழ்த்து விடு,,,,verb,corpus_sourashtradictionary
,,"சாட், சடு3வொ","caaT, caDuvo",,,,Lick,நக்கு,,,,verb,corpus_sourashtradictionary
,,சொட்3டொ3 வத்தொ கேர் / கெருவொ,coDDo vatto kEr / keruvo,,,,Lie,பொய் சொல்,,,,verb,corpus_sourashtradictionary
,,"ஒர்கி3, ஒர்கு3வொ","orgi, orguvo",,,,Lie back,சாய்ந்துகொள்,,,,verb,corpus_sourashtradictionary
,,"நிஞ்ஜி, நிஞ்ஜுவொ","ninjji, ninjjuvo",,,,Lie down,படுத்துக் கொள்,,,,verb,corpus_sourashtradictionary
,,பாட் கா2ல் தாய் / தவொ,paaT khaal taay / tavo,,,,Lie down,படுத்துக் கொள்,,,,verb,corpus_sourashtradictionary
,,"துக்கி, துக்குவொ","tukki, tukkuvo",,,,Lift,தூக்கு,,,,verb,corpus_sourashtradictionary
,,"வாவ், வவொ","vaav, vavo",,,,Lift up,"உயர்த்து, தூக்கு",,,,verb,corpus_sourashtradictionary
,,பில்லாக் பொ3ல்லெ / பொ3ல்லுவொ,pillaak bolle / bolluvo,,,,Lift the baby,குழந்தையை தூக்கு,,,,verb,corpus_sourashtradictionary
,,தி3வொ பொ4வ்ரி / பொ4வ்ருவொ,divo bhovri / bhovruvo,,,,Light it,விளக்கேற்று,,,,verb,corpus_sourashtradictionary
,,பிரேவ் போட் / பொடு3வொ,pirEv pOT / poDuvo,,,,Like,விரும்பு,,,,verb,corpus_sourashtradictionary
,,"அய்கி, அய்குவொ","ayki, aykuvo",,,,Listen,கேள்,,,,verb,corpus_sourashtradictionary
,,"கௌ3ஞ்சி, கௌ3ஞ்சுவொ","gaunjci, gaunjcuvo",,,,Listen,கவனி,,,,verb,corpus_sourashtradictionary
,,"ஜாள், ஜளுவொ","jaaL, jaLuvo",,,,Lit,எரி,,,,verb,corpus_sourashtradictionary
,,"ஜீவ், ஜிவொ","jeev, jivo",,,,Live,வாழு,,,,verb,corpus_sourashtradictionary
,,"பீ3க் கா4ல், பீ3க் க4லுவொ","beek ghaal, beek ghaluvo",,,,Lock,"தாழிடு, பூட்டு",,,,verb,corpus_sourashtradictionary
,,"ஸா, ஸவொ","saa, savo",,,,Look,பார்,,,,verb,corpus_sourashtradictionary
,,"ஶா, ஶவொ","ssaa, ssavo",,,,Look,பார்,,,,verb,corpus_sourashtradictionary
,,"ஓட், ஒடு3வொ","OT, oDuvo",,,,Lose out,தோற்றுவிடு,,,,verb,corpus_sourashtradictionary
,,பிராமொ போட் / பொடு3வொ,piraamo pOT / poDuvo,,,,Love,"காதலி, காதல் செய்",,,,verb,corpus_sourashtradictionary
,,ம்ஹொடொ3 கேர் / கெருவொ,mhoDo kEr / keruvo,,,,Magnify,பெரிதாக்கு,,,,verb,corpus_sourashtradictionary
,,ஸனித3னி கேர் / கெருவொ,sanidani kEr / keruvo,,,,Maintain,பராமரி,,,,verb,corpus_sourashtradictionary
,,உரு கேர் / கெருவொ,uru kEr / keruvo,,,,Make,உருவாக்கு,,,,verb,corpus_sourashtradictionary
,,"ஹொவாட், ஹொவடு3வொ","hovaaT, hovaDuvo",,,,Make,ஆக்கு,,,,verb,corpus_sourashtradictionary
,,நிர்வாஹ் கேர் / கெருவொ,nirvaah kEr / keruvo,,,,Manage,நிர்வகி,,,,verb,corpus_sourashtradictionary
,,"ஹாஜ்ஜால், ஹாஜ்ஜலுவொ","haajjaal, haajjaluvo",,,,Manipulate,கையாளு,,,,verb,corpus_sourashtradictionary
,,உத்பத்தி கேர் / கெருவொ,utpatti kEr / keruvo,,,,Manufacture,உற்பத்தி செய்,,,,verb,corpus_sourashtradictionary
,,"நாஸ், நஸுவொ","naas, nasuvo",,,,Mar,அழி,,,,verb,corpus_sourashtradictionary
,,நிக்கு லகா3ட் / லக3டு3வொ,nikku lagaaT / lagaDuvo,,,,Mark,குறி இடு,,,,verb,corpus_sourashtradictionary
,,ஹொராட் கெர்லெ / கெர்லுவொ,horaaT kerle / kerluvo,,,,Marry,திருமணம் செய்துகொள்,,,,verb,corpus_sourashtradictionary
,,சுவ்ரி ஸோட் / சுவ்ரி ஸொடு3வொ,cuvri sOT / cuvri soDuvo,,,,Massage,"நீவி விடு, சுளுக்கெடு",,,,verb,corpus_sourashtradictionary
,,"ஜோவ், ஜொவொ","jOv, jovo",,,,Measure,"அளவெடு, எடைபோடு",,,,verb,corpus_sourashtradictionary
,,"மோவ், மொவொ","mOv, movo",,,,Measure,அளவெடு,,,,verb,corpus_sourashtradictionary
,,"பொஞ்சி கேர், கெருவொ","ponjci kEr, keruvo",,,,Mediate,மத்தியஸ்தம் செய்,,,,verb,corpus_sourashtradictionary
,,"தெ3க்கி, தெ3க்குவொ","dekki, dekkuvo",,,,Meet,சந்தி,,,,verb,corpus_sourashtradictionary
,,"மீள், மிளுவொ","meeL, miLuvo",,,,Meet,சந்தி,,,,verb,corpus_sourashtradictionary
,,"விஜ்ஜி, விஜ்ஜுவொ","vijji, vijjuvo",,,,Melt,உருகு,,,,verb,corpus_sourashtradictionary
,,மனனம் கேர் / கெருவொ,mananam kEr / keruvo,,,,"Memorize, Memorise",மனப்பாடம் செய்,,,,verb,corpus_sourashtradictionary
,,ஒண்டேஸ் கேர் / கெருவொ,oNTEs kEr / keruvo,,,,Merge,ஒன்றிணை,,,,verb,corpus_sourashtradictionary
,,"கொ3வ்ன்டா3ட், கொ3வ்ன்ட3டு3வொ","govnDaaT, govnDaDuvo",,,,Mislay,தொலை,,,,verb,corpus_sourashtradictionary
,,தொ2வ்தி3 ஹவ்ட3ன் ஜவள்ளெ / ஜவள்ளுவொ,thovdi havDan javaLLe / javaLLuvo,,,,Mislay,வைத்து மறந்து போ,,,,verb,corpus_sourashtradictionary
,,தெ4ர்னாத்தொ ஸோட் / ஸொடு3வொ,dhernaatto sOT / soDuvo,,,,Miss,தவற விடு,,,,verb,corpus_sourashtradictionary
,,"கவ்லி, கவ்லுவொ","kavli, kavluvo",,,,Mix,கலக்கு,,,,verb,corpus_sourashtradictionary
,,"லொல்பி, லொல்புவொ","lolpi, lolpuvo",,,,Mix (excessively),பிறட்டு,,,,verb,corpus_sourashtradictionary
,,"கல்வி, கல்வுவொ","kalvi, kalvuvo",,,,Mix,கலக்கு,,,,verb,corpus_sourashtradictionary
,,"மர்ச்சி, மர்ச்சுவொ","marcci, marccuvo",,,,Modify,மாற்று,,,,verb,corpus_sourashtradictionary
,,"ஹல்லி, ஹல்லுவொ","halli, halluvo",,,,Move,"அசை, நகரு",,,,verb,corpus_sourashtradictionary
,,"ஒத்தாட், ஒத்தடு3வொ","ottaaT, ottaDuvo",,,,"Move, Move aside","நகர்த்து, தள்ளி வை",,,,verb,corpus_sourashtradictionary
,,"ஒத்தி, ஒத்துவொ","otti, ottuvo",,,,"Move, Move away","தள்ளு, தள்ளி நில்",,,,verb,corpus_sourashtradictionary
,,(சொட்3டா3க்) தே4ர் / தெ4ருவொ,(coDDaak) dhEr / dheruvo,,,,Nab,(திருடனை) பிடி,,,,verb,corpus_sourashtradictionary
,,பாட் கொவ்ரி / கொவ்ருவொ,paaT kovri / kovruvo,,,,Nag,நச்சரி,,,,verb,corpus_sourashtradictionary
,,இவர் கேர் / கெருவொ,ivar kEr / keruvo,,,,Narrate,விளக்கு,,,,verb,corpus_sourashtradictionary
,,ஸுந்துர் பெய்னொ ஜா / ஜவொ,suntur peyno jaa / javo,,,,Navigate,கடற்பயணம் செல்,,,,verb,corpus_sourashtradictionary
,,உதா3ஸீனம் கேர் / கெருவொ,udaaseenam kEr / keruvo,,,,Neglect,புறக்கணி,,,,verb,corpus_sourashtradictionary
,,வத்தொபோ3ல் கேர் / கெருவொ,vattobOl kEr / keruvo,,,,Negotiate,பேச்சுவார்த்தை நடத்து,,,,verb,corpus_sourashtradictionary
,,கு2டி3 கா2 / க2வொ,khuDi khaa / khavo,,,,Nibble,கொறித்து உண்ணு,,,,verb,corpus_sourashtradictionary
,,"கூ2ட், கு2டு3வொ","khooT, khuDuvo",,,,Nip,கிள்ளியெடு,,,,verb,corpus_sourashtradictionary
,,"நாவ்மேன், நாவ்மெனுவொ","naavmEn, naavmenuvo",,,,Nominate,நியமி,,,,verb,corpus_sourashtradictionary
,,ஸௌக்3ஞ ஹேட் / ஹெடு3வொ,saugnja hET / heDuvo,,,,Note,குறிப்பெடு,,,,verb,corpus_sourashtradictionary
,,"க3வுஞ்சி, க3வுஞ்சுவொ","gavunjci, gavunjcuvo",,,,Notice,கவனி,,,,verb,corpus_sourashtradictionary
,,"களாட், களடு3வொ","kaLaaT, kaLaDuvo",,,,"Notify, Convey",தெரியப்படுத்து,,,,verb,corpus_sourashtradictionary
,,புஷ்டி கேர் / கெருவொ,pushTi kEr / keruvo,,,,Nourish,ஊட்டமளி,,,,verb,corpus_sourashtradictionary
,,"என்ட்3கி3, என்ட்3கு3வொ","enDgi, enDguvo",,,,Obey,அடங்கு,,,,verb,corpus_sourashtradictionary
,,க3வுஞ்சி ஸா / ஸவொ,gavunjci saa / savo,,,,Observe,உற்று நோக்கு,,,,verb,corpus_sourashtradictionary
