sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,ரேகொ3,rEgo,,,,Palm Line,ரேகை,துரெ ஹாதும் ரேகோ3ஸ் தெ3க்காணி?,No palm lines on your hands?,உங்கள் கைகளில் ரேகையே இல்லையே?,body,corpus_sourashtradictionary
,,அங்கி3ளி,anggiLi,,,,Finger,விரல்,பஞ்சூ அங்கி3ளின் ஒண்டேஸ்கன் ஸேயா?,Are all five fingers the same?,ஐந்து விரல்களும் ஒன்றாக இருக்கிறதா?,body,corpus_sourashtradictionary
,,ஹகுண்டொ3,hakuNDo,,,,Thumb,கட்டைவிரல்,தெ2வ்டெ3 பில்லல்னுக் ஹகுண்டொ3 சொவுஞ்ஜரியொ வட்கெ ர்ஹாயி,Some children have a habit of thumb sucking,சில குழந்தைகளுக்கு கட்டை விரல் சூப்பும் பழக்கம் இருக்கும்,body,corpus_sourashtradictionary
,,தர்ஜினி,tarjini,,,,Index finger,"சுட்டுவிரல், ஆள்காட்டி விரல்",தெனொ ஹோடுர் தர்ஜினி தொ2வி வத்தொ கெர்னொகொ3 மெனிஸ்,She put her index finger on her lip and said don't talk,அவள் உதட்டில் ஆள்காட்டி விரலை வைத்து பேசாதே என்றாள்,body,corpus_sourashtradictionary
,,ம்ஹத்3தி3 அங்கி3ளி,mhaddi anggiLi,,,,Middle Finger,நடுவிரல்,ஒய்து3 ம்ஹத்3தி3 அங்கி3ளிஹால் பில்லா பாய்ஞ் மிட்யாஸ்,The doctor rapped the child's leg with his middle finger,வைத்தியர் நடுவிரலால் குழந்தையின் காலை சுண்டினார்,body,corpus_sourashtradictionary
,,முத்3தி3 அங்கி3ளி,muddi anggiLi,,,,Ring Finger,மோதிரவிரல்,த3ல்லானுக் ஸாமான்யொகன் தர்ஜினி ஸொம்மர் முத்3தி3 அங்கி3ளி லம்பொ3 ர்ஹாய்,Men usually have a longer ring finger than the index finger,ஆண்களுக்கு பொதுவாக ஆள்காட்டி விரலை விட மோதிர விரல் நீளமாக இருக்கும்,body,corpus_sourashtradictionary
,,கிள்ளங்கி3ளி,kiLLanggiLi,,,,Little Finger,சுண்டுவிரல்,பில்லொ அபுல் பா3 கிள்ளங்கி3ளிக் தெ3ர்லிகின் சலெஸ்,The child held his father's little finger and walked,குழந்தை தன் தந்தையின் சுண்டு விரலைப் பிடித்துக் கொண்டு நடந்தது,body,corpus_sourashtradictionary
,,கொ3ண்ட்3யாவ்,goNDyaav,,,,Hennah,மருதாணி,கொ3ண்ட்3யாவ் ஆங்கு3க் ஸில்லொ கெரயி,Henna cools the body,மருதாணி உடலை குளிர்ச்சி செய்யும்,body,corpus_sourashtradictionary
,,போ3ட்,bOT,,,,Inch (Width of index finger),அங்குலம்,ஒண்டெ போ3ட் மெல்லொ ஹல்லுனொகொ3!,Don't move an inch!,ஒரு அங்குலம் கூட நகராதே!,body,corpus_sourashtradictionary
,,வீது3,veedu,,,,Span (Distance between Tip of thumb to Tip of little finger),ஜாண் / சாண்,"ஒண்டெகா3 உஞ்சொ, தெங்கொ3 ஹாதுக் ஆட் வீது3 ர்ஹாயி",One's height is eight spans of his hand,"ஒருவரின் உயரம், அவரின் கைக்கு எட்டு சாண் இருக்கும்",body,corpus_sourashtradictionary
,,ஹாத்,haat,,,,Cubit,முழம்,ஹாத் பாய்ஞ் சொக்கட் மொஸி து4வ்தி ஆவ்,Come after washing your hands and feet thoroughly,கை காலை நன்றாக தேய்த்து கழுவிவிட்டு வா,body,corpus_sourashtradictionary
,,தை3ரொ ஹாத்,dairo haat,,,,Left hand,இடது கை,தை3ரொ ஹாதுர் ருவாய் தே3 ஹோனா,Don't give money with left hand,இடது கையால் பணம் கொடுக்கக்கூடாது,body,corpus_sourashtradictionary
,,ஜைனொ ஹாத்,jaino haat,,,,Right hand,வலது கை,ஜைனொ ஹாதுர் பா4த் க2னொ,Eat with right hand,வலது கையால் உண்ண வேண்டும்,body,corpus_sourashtradictionary
,,நெக்கு,nekku,,,,Fingernail,நகம்,நெக்குக் கா4ம் லகெ3த் து3ன்னொ ஜீவ் ஜாய்,A hit on the fingernail can be a killing pain,நகத்தில் அடி பட்டால் வலி உயிர் போகும்,body,corpus_sourashtradictionary
,,கொ3ருசுட்டு,gorucuTTu,,,,Paronychia,நகசுத்தி,நெக்கு ரெந்து3ம் முரி செரத்தேஸ் கொ3ருசுட்டுக் காரணொ,Nail paronychia is caused by dirt adjacent to the nail,நகக்கண்ணில் அழுக்கு சேருவது தான் நகசுத்திக்கு காரணம்,body,corpus_sourashtradictionary
,,நெரம்,neram,,,,Vein,நரம்பு,நெரமுன் ரெக3த் க2ல்லி ஜாரியொ ரெக3து நல்லினு,Veins are blood vessels that carry blood,நரம்புகள் இரத்தத்தை எடுத்துச் செல்லும் இரத்த குழாய்கள்,body,corpus_sourashtradictionary
,,ஹேம்,hEm,,,,Chest,மார்பு,தெங்க3 ஹேம்கின் மொன்னு விலாஸ்கன் ஸே,He is broad-chested and broad-minded,"அவர் பரந்த மார்பும், மனப்பான்மையும் கொண்டவர்",body,corpus_sourashtradictionary
,,வாம்பு3,vaambu,,,,Chest,மார்பு,தெனு வாம்பு3 பூராக் ஸிர்க்கண் லவ்லி ஹொத்3யாஸி,He had sandalwood all over his chest,அவர் மார்பு முழுவதும் சந்தனம் பூசி இருந்தார்,body,corpus_sourashtradictionary
,,கு3ண்டெ3,guNDe,,,,"Heart, Chest","நெஞ்சு, இதயம்",பா4ட் தய்னகொ3 ! கு3ண்டெ3 து3க்கான் ஜாஸ் !!,Don't shout ! Chest going to hurt !!,கத்தாதே ! நெஞ்சு வலிக்கப்போகிறது !!,body,corpus_sourashtradictionary
,,மொளி,moLi,,,,Knuckle,விரல் மூட்டு,சொவ்து3னா ஜியெத் ஒத்3தி3 மொளிர் ஹனன்,"If you don't read, the teacher will hit you on the knuckles",படிக்கவில்லை என்றால் ஆசிரியர் விரல் மூட்டில் அடிப்பார்,body,corpus_sourashtradictionary
,,சிடு3க்கு,ciDukku,,,,Knuckle cracking,சொடக்கு,ஸதா3 சிடு3க்கு தக3த்தெ ஹாதுக் சோட் ந்ஹா,Knuckle-cracking all the time is not good for hand,எப்போதும் சொடக்கு போடுவது கைக்கு நல்லதல்ல,body,corpus_sourashtradictionary
,,கேட்,kET,,,,"Hip, Waist",இடுப்பு,கேடு3ம் பொ3ல்லெ மெனி பில்லொ ரொடெ3ஸ்,The baby cried asking to be held on the hip,இடுப்பில் வைத்துக்கொள்ளுமாறு குழந்தை அழுதது,body,corpus_sourashtradictionary
,,பாட்,paaT,,,,Back,முதுகு,கா2னாத்தக் போட்கின் பாட் தெ3ஸி ஹொதெ3ஸ்,Stomach and back were stuck without eating,சாப்பிடாமல் வயிறும் முதுகும் ஒட்டி இருந்தது,body,corpus_sourashtradictionary
,,போட்,pOT,,,,"Belly, Stomach",வயிறு,போட் மெனி ஒண்டெ ஸேனா ! கோ3 பி3ஸத்தக் முஸய்யா?,There is a stomach! Can you just sit down?,வயிறு என்று ஒன்று இருக்கிறதே ! சும்மா உட்கார முடியுமா?,body,corpus_sourashtradictionary
,,பு4க்கொ போட்,bhukko pOT,,,,Empty stomach,வெறும் வயிறு,பு4க்கொ போடு3ம் கு3ள்ளெயொ கா2த்தெ சோட் ந்ஹா,Eating sweets in empty stomach is not good,வெறும் வயிற்றில் இனிப்புகளை சாப்பிடுவது நல்லதல்ல,body,corpus_sourashtradictionary
,,கொவ்ஸொ,kovso,,,,Lungs,நுரையீரல்,தூ4ம்பான் வள்டி பு2வெத் கொவ்ஸாம் கர்கரோக்3 அவயி,Cigarette smoking will cause lung cancer,சிகரெட் பிடித்தால் நுரையீரல் புற்றுநோய் வரும்,body,corpus_sourashtradictionary
,,களஜ்ஜி,kaLajji,,,,Liver,கல்லீரல்,"களஜ்ஜி ரெக3த் ஸுத்3த4ம் கெரி, ஜீர்ணுக் ஸஹாவ் கெரஸு",The liver purifies the blood and aids in digestion,கல்லீரல் இரத்தத்தை சுத்திகரித்து செரிமானத்திற்கு உதவுகிறது,body,corpus_sourashtradictionary
,,பொள்டொ,poLTo,,,,Stomach,இரைப்பை,பொள்டொ க2வ்னமுக் ஜீர்ணு கெரி போஷணாக் ஆங்கு3 பூராக் த4ட்3டே3ஸு,The stomach digests food and transports nutrients throughout the body,இரைப்பை உணவை செரித்து ஊட்டச்சத்துக்களை உடல் முழுவதும் அனுப்புகிறது,body,corpus_sourashtradictionary
,,சொரா கொ2ள்டி,coraa khoLTi,,,,Stomach,இரைப்பை,கா3யினுக் சார் சொரா கொ2ள்டின் ஸே,A cow has four stomachs,மாட்டிற்கு நான்கு இரைப்பைகள் உண்டு,body,corpus_sourashtradictionary
,,பெய்த்து,peyttu,,,,Bile,பித்தம்,பெய்த்து ஜீர்ணுக் ஸஹாவ் கெரஸு,Bile helps with digestion,பித்தம் செரிமானத்திற்கு உதவுகிறது,body,corpus_sourashtradictionary
,,பெய்த்து பனி,peyttu pani,,,,Bile Water,பித்த நீர்,பெய்த்து பனி கிட்ளொ பொள்ஸா வனிம் ர்ஹாயி,Bile water is brownish green in color,பித்தநீர் பழுப்புடன் பச்சை நிறத்தில் இருக்கும்,body,corpus_sourashtradictionary
,,பெய்த்து கொ2ள்டி,peyttu khoLTi,,,,Gallbladder,பித்தப்பை,பெய்த்து மெனரியொ பெய்த்து கொ2ள்டிம் செர்ச்சி தொ2வரியொ ஒண்டெ த்3ரவொ,Bile is a fluid stored in the gallbladder,பித்தம் என்பது பித்தப்பையில் சேமிக்கப்படும் ஒரு திரவம்,body,corpus_sourashtradictionary
,,தெள்ஜி,teLji,,,,Gallbladder,பித்தப்பை,அய்து3சிகித்ஸொ கெரி தெள்ஜிக் ஹெடு3வாயி,Gallbladder can be removed by operation,அறுவை சிகிச்சை மூலம் பித்தப்பையை அகற்றலாம்,body,corpus_sourashtradictionary
,,மூது3 கொ2ள்டி,moodu khoLTi,,,,Bladder,மூத்திரப்பை,மூது3 கொ2ள்டிம் தெ3ய்டொ3 ர்ஹியெத் து3ன்னொ ஜீவ் ஜேட3ய்,A stone in the bladder can cause killing pain,சிறுநீர்ப்பையில் கல் இருந்தால் வலி உயிர் போகும்,body,corpus_sourashtradictionary
,,அந்த்ரொ,antro,,,,Intestine,குடல்,"ந்ஹன்ன அந்த்ரொ, ரமாரமி 20 பவுல் லம்பு3 ர்ஹாயி",The small intestine is about 20 feet long,சிறுகுடல் சுமார் 20 அடி நீளம் இருக்கும்,body,corpus_sourashtradictionary
,,போட்பு2கி3,pOTphugi,,,,Flatulence,வாய்வு,கென்னு க2யெத் போட்பு2கி3 ஹிம்ஸொ அவயி,Eating beans can cause flatulence,மொச்சைப்பயறு சாப்பிட்டால் வாயுத்தொல்லை ஏற்படும்,body,corpus_sourashtradictionary
,,ஜீர்ணு,jeerNu,,,,Digestion,"செரிமானம், ஜீரணம்",பில்லல்னுக் ஜீர்ணு ஹோத்தக் ஹிங்கு3 பனி தெ3வாயி,Asafoetida water can be given to children for digestion,குழந்தைகளுக்கு ஜீரணம் ஆக பெருங்காய தண்ணீர் கொடுக்கலாம்,body,corpus_sourashtradictionary
,,அஜீர்ணு,ajeerNu,,,,Indigestion,"செரிக்காமை, அஜீரணம்",போட் து3ன்னாக் காரணொ அஜீர்ணுகன் ர்ஹவாய்,Indigestion may be the cause of stomach pain,வயிற்று வலிக்கு காரணம் அஜீரணமாக இருக்கலாம்,body,corpus_sourashtradictionary
,,பொ4ம்பி3,bhombi,,,,Naval,தொப்புள்,போடு3ம் ஸேத்தெ பில்லாக் க2வ்னம் பொ4ம்பி3 நாள் வாட் அப்3ப3ஸு,The baby in the womb receives food through the umbilical cord,வயிற்றில் இருக்கும் குழந்தைக்கு உணவு தொப்புள் கொடி மூலம் கிடைக்கிறது,body,corpus_sourashtradictionary
,,பொ3ஜ்ஜெ,bojje,,,,"Tummy, Belly",தொப்பை,கா2த்தெயொ காய் உன்னொ கெரெத் மெல்லி பொ3ஜ்ஜெ உன்னொ பொட3ரனி,"No matter how much I cut down on food, the belly didn't go down",சாப்பாட்டை எவ்வளவு குறைத்தாலும் தொப்பை குறையவில்லை,body,corpus_sourashtradictionary
,,லாம்த்4ரி,laamdhri,,,,"Tummy, Belly",தொப்பை,விநாயிக் ம்ஹொட்டொ லாம்த்4ரி ஸே,Ganesha has a big belly,விநாயகருக்கு பெரிய தொப்பை உள்ளது,body,corpus_sourashtradictionary
,,ஹட்3காபொலொ,haDkaapolo,,,,"Skeleton, Sketch","எலும்புக்கூடு, வரிவடிவம்",ஆங்கு3 ககொ3 இஸொ ஹட்3காபொலொகன் ஸேத்தெ?,Why is the body so skeletal?,உடல் ஏன் இப்படி எலும்புக்கூடாக இருக்கிறது?,body,corpus_sourashtradictionary
,,மடி3,maDi,,,,Lap,மடி,பில்லாக் மடி3ம் பி3ஸல்லி கெ2னி ஸங்கு3வொ,Sit the child on the lap and tell the story,குழந்தையை மடியில் உட்கார வைத்து கதை சொல்லுங்கள்,body,corpus_sourashtradictionary
,,அங்கு,angku,,,,Lap,மடி,ஈஸ்புரு அங்கு ஹோர் முருக3ன் பி3ஸி ஸே,Murugan is sitting on Lord Shiva's lap,சிவபெருமான் மடி மீது முருகன் அமர்ந்துள்ளார்,body,corpus_sourashtradictionary
,,ஊரு,uuru,,,,Thigh,தொடை,தொ3ங்க3ர் ஹிங்கெ3ஹால் ஊரு து3க்காரஸ்,Thigh hurts from climbing a hill,மலை ஏறியதால் தொடை வலிக்கிறது,body,corpus_sourashtradictionary
,,பாஞி,paanji,,,,Leg,கால்,முயிக்3 கெ3ளொகின் பாஞின் லம்பு3 ஸே,The camel's head and legs are long,ஒட்டகத்தின் தலையும் கால்களும் நீளமாக உள்ளன,body,corpus_sourashtradictionary
,,பாய்ஞ்,paaynj,,,,Leg,கால்,ஹாத் பாய்ஞ் தொ2வ்லி கோ3 ர்ஹானாயா?,Can't you sit idly by with your hands and legs?,கையை காலை வைத்துக் கொண்டு சும்மா இருக்க மாட்டாயா?,body,corpus_sourashtradictionary
,,கு3ட்3கொ3,guDgo,,,,Knee,"முட்டி, முழங்கால்",சலெதீ3ஸ் கு3ட்3கொ3 து3க்காரஸ்,Knee hurts even when walking,நடந்தாலே முழங்கால் வலிக்கிறது,body,corpus_sourashtradictionary
,,கூ4ட் க4ல்லத்தெ,ghooT ghallatte,,,,Hugging Knees,முழங்கால்களைக் கட்டிக்கொள்ளுதல்,கூ4ட் க4ல்லி கோ3 பி3ஸி ர்ஹியெத் காய் லாப்?,What is the point of sitting idle hugging knees?,முழங்கால்களைக் கட்டிக்கொண்டு சும்மா உட்கார்ந்திருந்தால் என்ன பயன்?,body,corpus_sourashtradictionary
,,ஜாங்கு,jaangku,,,,Ankle,கணுக்கால்,பாய்ஞ் ஜி2ர்க்கெத்தெமாம் ஜாங்கு இன்ட்கில்லிரெஸ்,A sprained ankle resulted from a slip of the foot,கால் வழுக்கியதால் கணுக்கால் சுளுக்கு ஏற்பட்டது,body,corpus_sourashtradictionary
,,பொங்கு3,ponggu,,,,Hindfoot,"புறங்கால், பின்னங்கால்",தெனொ பொங்கு3 பொ3ஞ்சும் லக3த்திஸொ த4மெஸி,He ran so fast that his hind leg touched his neck,அவன் பின்னங்கால்கள் பிடரியில் பட ஓடினான்,body,corpus_sourashtradictionary
,,பலடி,palaTi,,,,Heel,குதிகால்,தெனொ பலடிக் பி2வ்ரிலிகின் சலிஸி,She turned on her heel and walked away,அவள் குதிகாலைத் திருப்பிக் கொண்டு நடந்தாள்,body,corpus_sourashtradictionary
,,கு3ட்3க்3யால்,guDgyaal,,,,Heel,குதிகால்,கெ4த3டு3னுக் கு3ட்3க்3யால் ஸேயா?,Do donkeys have heels?,கழுதைகளுக்கு குதிகால் உள்ளதா?,body,corpus_sourashtradictionary
,,பலல்,palal,,,,Foot,பாதம்,ராமுடு3 பலல் லகெ3த்தேட் அஸ்கி புனி ஹொய்யொ,"Wherever Rama's feet touched, it became sacred",ராமரின் பாதம் பட்ட இடமெல்லாம் புனிதமானது,body,corpus_sourashtradictionary
,,ஸோபான்,sOpaan,,,,"Step, Footstep",படி,ர்ஹத்த வத்தோஸீ ஸம்பத்துக் முது3ல்லா ஸோபானொ,Truth is the first step of wealth,உண்மையே செல்வத்தின் முதல் படி,body,corpus_sourashtradictionary
,,"பவுல், பௌல்","pavul, paul",,,,"Feet, Step, Footstep","அடி, பாதம், காலடி",பா4ரத்வாஸினு ரமாரமிகன் 5 1/2 பவுல் உஞ்சொ ஸே,Indians are on average 5 1/2 feet tall,இந்தியர்கள் சராசரியாக 5 1/2 அடி உயரம் இருக்கிறார்கள்,body,corpus_sourashtradictionary
,,பகு3ல்,pagul,,,,"Feet, Step, Footstep","அடி, பாதம், காலடி",பகு3லுக் பாஞ்சுவால் தே3 தே3 மெனி மகி3லேத் ஸே,He keeps asking to give five times per step,அடிக்கு ஐந்து தடவை தா தா என கேட்டுக்கொண்டே இருக்கிறான்,body,corpus_sourashtradictionary
,,பொகு3ல்,pogul,,,,"Feet, Step, Footstep","அடி, பாதம், காலடி",த்ருப்தி பொந்து3னாத்தேஸ் ஹோர் அவத்தக் முது3ல்லா பொகு3ல்,Not being satisfied is the first step to progress,திருப்தி அடையாமல் இருப்பது தான் முன்னேற்றத்திற்கான முதல் படி,body,corpus_sourashtradictionary
,,தளபாய்ஞ்,taLapaaynj,,,,Sole,"பாதம், உள்ளங்கால்",மொஞ்சுகலமு தளபாய்ஞ் ஸில்லொ லக3ஸு,Soles get cold in winter,பனிக்காலத்தில் உள்ளங்கால்கள் குளிர்கின்றன,body,corpus_sourashtradictionary
,,லொட்3காத்தெ,loDkaatte,,,,"Stumble, Loose foot",கால் தடுமாறுதல்,தெனு பாய்ஞ் லொட்3கயி க2ல்லொ பொள்டி3யா,He stumbled and fell down,அவர் கால் தடுமாறி கீழே விழுந்தார்,body,corpus_sourashtradictionary
,,கு3லுகு3லாய்ங்,gulugulaayng,,,,"Tickling, Tickle",கிச்சு கிச்சு,தளபாய்ஞிம் கு3லுகு3லாய்ங் கெரத் அஸொ அவயி,Tickling the sole causes laugh,உள்ளங்காலில் கிச்சு கிச்சு மூட்டினால் சிரிப்பு வரும்,body,corpus_sourashtradictionary
,,ரேஸு,rEsu,,,,Scar,"வடு, தழும்பு",நொவ்ரா க3வ்லாம் ஒண்டெ லம்பு3 ரேஸு ஸே,The groom has a long scar on his cheek,மணமகன் கன்னத்தில் ஒரு நீண்ட தழும்பு இருக்கிறது,body,corpus_sourashtradictionary
,,தா4ஷ்டி,dhaashTi,,,,Strength,வலிமை,பெ3ட்3கொ சொக்கட் தா4ஷ்டிகன் ஸே,The boy is pretty strong,பையன் நல்ல வலிமையாக இருக்கிறான்,body,corpus_sourashtradictionary
,,"போஷணொ, போஷக்","pOshaNo, pOshak",,,,"Nutrition, Nutrient",ஊட்டச்சத்து,பொள்ளொ கய்லானும் முக்யம்ஹொயெ போஷணான் ஸே,Fruits and vegetables have important nutrients,"பழம், காய்கறிகளில் முக்கியமான ஊட்டச்சத்துக்கள் உள்ளன",body,corpus_sourashtradictionary
,,புஷ்டி,pushTi,,,,Nourishment,"ஊட்டம், ஊட்டச்சத்து",கொ4ம்மா பா4த் ஆங்கு3க் புஷ்டி தே3ஸு,Home cooked food gives nourishment to the body,வீட்டுச்சாப்பாடு உடலுக்கு ஊட்டத்தை அளிக்கிறது,body,corpus_sourashtradictionary
,,உஸுர் ஹிங்கி3ல்டி3யொ,usur hinggilDiyo,,,,Going down the wrong pipe,புரையேறுதல்,பனி பி3ஸ்ஸொ பியெஹால் தெங்கொ3 உஸுர் ஹிங்கி3ல்டி3யொ,"As he drank the water hastily, it went down the wrong pipe",தண்ணீரை அவசரமாக குடித்ததால் அவருக்கு புரையேறியது,body,corpus_sourashtradictionary
,,உஸுர் ஜாரியொ,usur jaariyeaa,,,,Going down the wrong pipe,புரையேறுதல்,ஹல்லு பே !! ந்ஹீஜியெத் உஸுர் ஜேட3ய் !!,"Drink slowly !! Otherwise, it will go down the wrong pipe !!",மெதுவாக குடி !! இல்லையென்றால் புரையேறும் !!,body,corpus_sourashtradictionary
,,பொஷ்ஷே,poshshE,,,,Common Cold,ஜலதோஷம்,பொவ்ஸும் பிஜ்ஜெஹால் பொஷ்ஷே லய்டி3யொ,Got a cold from getting wet in the rain,மழையில் நனைந்ததால் சளி பிடித்தது,body,corpus_sourashtradictionary
,,ஸோக்,sOk,,,,Thirsty,தாகம்,இக்க பனி பியெத் மெல்லொ ஸோக் திரரனி,"No matter how much water I drank, my thirst was not quenched",எவ்வளவு தண்ணீர் குடித்தாலும் தாகம் தீரவில்லை,body,corpus_sourashtradictionary
,,கொ2வ்லொ,khovlo,,,,Cough,இருமல்,கொ2வ்லி கொ2வ்லி க4டி3 ஜெலரஸ்,Throat burns from coughing,"இருமி, இருமி தொண்டை எரிகிறது",body,corpus_sourashtradictionary
,,பொ4ன்னொ பு2ட்டெ கொ2வ்லொ,bhonno phuTTe khovlo,,,,Dry cough,வறட்டு இருமல்,பொ4ன்னொ பு2ட்டெ கொ2வ்லாக் அல்லா ரெஸ்ஸு ஸெரொ மை கவ்லி பெவாய்,Drink ginger juice mixed with honey for dry cough,வறட்டு இருமலுக்கு இஞ்சி சாறுடன் தேன் கலந்து குடிக்கலாம்,body,corpus_sourashtradictionary
,,ஸிகி3ர்னி,sigirni,,,,Sneeze,தும்மல்,ஸிகு3ரத்தவேள் ஹேம் ஹிப்3பி3 ர்ஹீ த4மஸு,The heart stops beating when you sneeze,தும்மும் போது இதயம் நின்று ஒடுகிறது,body,corpus_sourashtradictionary
,,ஸ்யிகினி,syikini,,,,Sneeze,தும்மல்,ஸ்யிகினி ஹிப்3பு3னாத்தக் அவ்லேத் ஸே,The sneezing keeps coming,தும்மல் நிற்காமல் வந்து கொண்டே இருக்கிறது,body,corpus_sourashtradictionary
,,இஸ்கி,iski,,,,Hiccups,விக்கல்,தெ3ட3க்கெரி பெ3து3ரடெ3த் இஸ்கி ஹிப்3பி3 ர்ஹீட3ய்,A sudden shock will stop the hiccups,திடீரென அதிர்ச்சி கொடுத்தால் விக்கல் நின்று விடும்,body,corpus_sourashtradictionary
,,தெ3கா3ர்,degaar,,,,"Burb, Belch",ஏப்பம்,தெனு கெ4ட்டி தெ3கா3ர் தி3யாஸ்,He belched loudly,அவர் சத்தமாக ஏப்பம் விட்டார்,body,corpus_sourashtradictionary
,,அம்ப3ட் தெ3கார்,ambaT dekaar,,,,"Sulfur burp, Sour burp, Sour Belch","புளித்த ஏப்பம், புளிப்பு ஏப்பம்",அம்ப3ட் தெ3கார் பு3த்3ரா கா4ன் க4னாயி,Sulfur burp will smell like sewer,புளித்த ஏப்பம் சாக்கடை நாற்றம் நாரும்,body,corpus_sourashtradictionary
,,தூ4மு தெ3கா3ர்,dhoomu degaar,,,,"Sulfur burp, Sour burp, Sour Belch","புளித்த ஏப்பம், புளிப்பு ஏப்பம்",அஜீர்ணுஹால் தூ4மு தெ3கார் அவயி,Indigestion causes sour belching,அஜீரணத்தினால் புளிப்பு ஏப்பம் வரும்,body,corpus_sourashtradictionary
,,தொ4ம்ப்3ளாய்,dhombLaay,,,,Yawn,கொட்டாவி,தொ4ம்ப்3ளாய் ஹோங்கு3 ஸெரொ அவஸ்,Yawning comes with sleepiness,கொட்டாவி தூக்கத்துடன் வருகிறது,body,corpus_sourashtradictionary
,,ஜொம்பீளை,jompeeLai,,,,Yawn,கொட்டாவி,ஒண்டெகொ3 ஜொம்பீளை அவெத் அஸ்கி தெங்கொ3 அவய்,"If one person yawns, everyone will",ஒருவருக்கு கொட்டாவி வந்தால் அனைவருக்கும் வரும்,body,corpus_sourashtradictionary
,,கிங்கிர்,kingkir,,,,"Sugar hangover, Nausea",திகட்டல்,கு3ள்ளெயொ வேன் க2யத் கிங்கிர் லக3ய்,Eating lot of sweets will cause sugar hangover,இனிப்பு அதிகம் சாப்பிட்டால் திகட்டல் ஏற்படும்,body,corpus_sourashtradictionary
,,ஒக3ரி,ogari,,,,Nausea,குமட்டல்,பெய்னாவேள் தெ2வ்டெ3தெங்கொ3 ஒக3ரி அவய்,Some people get nauseous during travel,பயணத்தின் போது சிலருக்கு குமட்டல் ஏற்படும்,body,corpus_sourashtradictionary
,,வம்னி,vamni,,,,Vomit,வாந்தி,வேன் க2யெத் வம்னி அவ்னாத்தக் காய் கெரய்?,"If you eat too much, what can you do without vomiting?","அதிகமாக சாப்பிட்டால், வாந்தி வராமல் என்ன செய்யும்?",body,corpus_sourashtradictionary
,,து3ள்கினி,duLkini,,,,Spitting up,வாயிலெடுத்தல்,பில்லொ து3ள்கிதியொ !!,The baby spit up !!,குழந்தை வாயில் எடுத்துவிட்டத் !!,body,corpus_sourashtradictionary
,,கொ4ர்கு3ல்,ghorgul,,,,Snoring,குறட்டை,தொரெ கொ4ர்கு3ல் ஸெத்3து3ம் ஹோங்கு3 ஜேடியொ,I lost sleep because of your snoring sound,உன் குறட்டை சத்தத்தில் தூக்கம் போய்விட்டது,body,corpus_sourashtradictionary
,,ஹட்3கொ,haDko,,,,Bone,எலும்பு,"ரெட்டெ ஹட்3காக் ""ஸிங்க்3யார் ஹட்3கொ"" மெனிமெல்லொ மெனன்",The collarbone is also referred to as “beauty bone”,"தோள்பட்டை எலும்பு ""அழகு எலும்பு"" என்றும் குறிப்பிடப்படுகிறது.",body,corpus_sourashtradictionary
,,கங்க்3ளொ,kanggLo,,,,Bone,எலும்பு,ஊரு கங்க்3ளொ மெனிகு ஆங்கு3ம் ஸேத்தெ லம்ப3 ஹட்3கொ,The femur is the longest bone in the human body,தொடை எலும்பு மனித உடலில் இருக்கும் நீளமான எலும்பு,body,corpus_sourashtradictionary
,,ரெக3த்,regat,,,,Blood,ரத்தம்,ஹொடெ3 மெனிகுனு ஆங்கு3ம் 5 லிட்டர் ரெக3து3 த4மினி ஸே,Human adults have 5 liters of circulating blood,வளர்ந்த மனிதர்களுக்கு 5 லிட்டர் இரத்த ஓட்டம் உள்ளது,body,corpus_sourashtradictionary
,,ஸெகொ3,sego,,,,Sweat,வேர்வை,ஸெகொ3 கெரரஸ்! விஜனொ தாய்,Sweating! Put the fan on.,வியர்க்கிறது! விசிறியை போடு.,body,corpus_sourashtradictionary
,,கெ3ஜி,geji,,,,Prickly heat,வேர்க்குரு,கெ3ஜி ஸெகொ3ஹால் அவஸு,Prickly heat is caused by sweat,வேர்க்குரு வியர்வையால் ஏற்படுகிறது,body,corpus_sourashtradictionary
,,க2ஜ்ஜு,khajju,,,,Sore,புண்,ஸெக்கர் ரோக்3 கெரினுக் க2ஜ்ஜு ஸவ்கா3ஸ்கன் ஸுக்கயி,Sore healing is delayed in diabetic patients,நீரிழிவு நோயாளிகளுக்கு புண் தாமதமாக குணமாகும்,body,corpus_sourashtradictionary
,,கா2ஸ்,khaas,,,,Itch,அரிப்பு,தொ3ளாம் கா2ஸ் அவெத் தொ3ளொ வேன் மொளொ ஹோனா,"If the eye itches, do not rub the eye too much",கண்ணில் அரிப்பு வந்தால் கண்ணை அதிகம் கசக்கக் கூடாது,body,corpus_sourashtradictionary
,,பீப்,peep,,,,Pus,சீழ்,க2ஜ்ஜு ஸுக்குனா ஜியெத் பீப் அவயி,"If the wound does not heal, pus will form",புண் ஆறவில்லை எனில் சீழ் வரும்,body,corpus_sourashtradictionary
,,ஸூஸ்,soos,,,,Swell,வீக்கம்,பாய்ஞ் இன்ட்கெத்தெமாம் ஸுஸ் தொ2வ்தி3யொ,It swelled due to sprain in the leg,காலில் சுளுக்கியதால் வீக்கம் வைத்துவிட்டது,body,corpus_sourashtradictionary
