sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,தெ3ட்டு,deTTu,,,,Dense,அடர்த்தி,,,,general,corpus_sourashtradictionary
,,தெ3ண்டு3,deNDu,,,,Useless,"வெட்டி, பயனற்ற",,,,general,corpus_sourashtradictionary
,,தெ3ள்கொ,deLko,,,,"Thick, Thickness","கனம், தடிமனான",,,,general,corpus_sourashtradictionary
,,தெ4ரம்பு3ரால்,dheramburaal,,,,"Hurlyburly, Chaotic, Disorderly",தடால்புடால்,,,,general,corpus_sourashtradictionary
,,தெ4ர்னி பொட3த்தெ,dherni poDatte,,,,Be caught,பிடிபடுதல்,,,,general,corpus_sourashtradictionary
,,தெர்ஸி,tersi,,,,"Continue, Keep on, Sustain","தொடரவும், இடைவிடாதிரு",,,,general,corpus_sourashtradictionary
,,தெர்ஸு,tersu,,,,Continuously,தொடர்ந்து,,,,general,corpus_sourashtradictionary
,,தை3வத்தன்,daivattan,,,,Luck,அதிர்ஷ்டம்,,,,general,corpus_sourashtradictionary
,,தொ3ரி,dori,,,,Thread,நூல்,,,,general,corpus_sourashtradictionary
,,தொ3ஸ்கொகா2ல்,doskokhaal,,,,Upside down,தலைகீழாக,,,,general,corpus_sourashtradictionary
,,தொக்குல்,tokkul,,,,Contempt,கேவலம்,,,,general,corpus_sourashtradictionary
,,தொப்3பா3தொப்3பி3னி,tobbaatobbini,,,,Hustle bustle,தள்ளுமுள்ளு,,,,general,corpus_sourashtradictionary
,,தொப்பத்தெ,toppatte,,,,"Miss, Breach, Violate","தவறுதல், மீறுதல்",,,,general,corpus_sourashtradictionary
,,தொரண்,toraN,,,,"Line, Queue, Series","வரிசை, தொடர்",,,,general,corpus_sourashtradictionary
,,தொரப்,torap,,,,Clue,துப்பு,,,,general,corpus_sourashtradictionary
,,தோ2ட்3தோ2டு3ன்,thODthODun,,,,Little by Little,கொஞ்சம் கொஞ்சமாக,,,,general,corpus_sourashtradictionary
,,தோ3ர்,dOr,,,,Rope,கயிறு,,,,general,corpus_sourashtradictionary
,,தோ3வு,dOvu,,,,"Shop, Godown",பேரங்காடி,,,,general,corpus_sourashtradictionary
,,தோகு,tOku,,,,Opposite,எதிர்,,,,general,corpus_sourashtradictionary
,,தோன் தே3த்தெ,tOn dEtte,,,,"Dealing, Coping, Facing","எதிர்கொள்ளுதல், சமாளித்தல்",,,,general,corpus_sourashtradictionary
,,தௌ3ணோ,dauNO,,,,Mirror,கண்ணாடி,,,,general,corpus_sourashtradictionary
,,நங்கு,nangku,,,,"Hope, Trust","நேர்மை, நம்பிக்கை",,,,general,corpus_sourashtradictionary
,,நட்கம்,naTkam,,,,Drama,நாடகம்,,,,general,corpus_sourashtradictionary
,,நடி,naTi,,,,Actress,நடிகை,,,,general,corpus_sourashtradictionary
,,நடொ,naTo,,,,Actor,நடிகர்,,,,general,corpus_sourashtradictionary
,,நரகு,naraku,,,,Hell,நரகம்,,,,general,corpus_sourashtradictionary
,,நஸாத்,nasaat,,,,Loss,நஷ்டம்,,,,general,corpus_sourashtradictionary
,,நஸினம்,nasinam,,,,Ruin,அழிவு,,,,general,corpus_sourashtradictionary
,,நஸினம் ஹொயெ,nasinam hoye,,,,Dilapidated,பாழடைந்த,,,,general,corpus_sourashtradictionary
,,ந்ஹான் தெரொ,nhaan tero,,,,Film,மென் படலம்,,,,general,corpus_sourashtradictionary
,,நாச்,naac,,,,Cinema,"சினிமா, நாடகம்",,,,general,corpus_sourashtradictionary
,,நாவ் பொடெ3,naav poDe,,,,Popular,புகழ்பெற்ற,,,,general,corpus_sourashtradictionary
,,நாவு,naavu,,,,Name,பெயர்,,,,general,corpus_sourashtradictionary
,,நானாப்ரகார்,naanaaprakaar,,,,"Many kinds, Various types, Variety",பல விதமான,,,,general,corpus_sourashtradictionary
,,நாஸ்து,naastu,,,,Destruction,அழிவு,,,,general,corpus_sourashtradictionary
,,நிக்கு,nikku,,,,Mark,குறி,,,,general,corpus_sourashtradictionary
,,நித்யப்பன்,nityappan,,,,Permanent,நிரந்தரம்,,,,general,corpus_sourashtradictionary
,,நிர்ணயம்,nirNayam,,,,Determination,தீர்மானித்தல்,,,,general,corpus_sourashtradictionary
,,நிர்ப3ந்த4ம் கேர்,nirbandham kEr,,,,"Force, Insist, Urge","வற்புறுத்து, கட்டாயப்படுத்து",,,,general,corpus_sourashtradictionary
,,நிராகரணொ,niraakaraNo,,,,Abrogation,ரத்து செய்தல்,,,,general,corpus_sourashtradictionary
,,நிவ்ரி,nivri,,,,Share,"பகிர், பங்கு பிரி",,,,general,corpus_sourashtradictionary
,,நிவேஷ்,nivEsh,,,,Investment,முதலீடு,,,,general,corpus_sourashtradictionary
,,நிவேஷுபோ2ள்,nivEshuphOL,,,,Return on Investment,முதலீட்டின் மீதான வருவாய்,,,,general,corpus_sourashtradictionary
,,நிள்ச்சி,niLcci,,,,"Steady, Durable",நிலையாய்,,,,general,corpus_sourashtradictionary
,,நிஜ்ஜம்,nijjam,,,,Fact,உண்மை,,,,general,corpus_sourashtradictionary
,,நிஸ்கனொ,niskano,,,,Decision,முடிவு,,,,general,corpus_sourashtradictionary
,,நீதி,neeti,,,,Justice,"நீதி, நியாயம்",,,,general,corpus_sourashtradictionary
,,நீபு3,neebu,,,,Wooden water bucket,மரத்தொட்டி,,,,general,corpus_sourashtradictionary
,,நீவி,neevi,,,,Wooden bucket,தொட்டி,,,,general,corpus_sourashtradictionary
,,நீஸ்,nees,,,,Guru blasphemy,குரு நிந்தனை,,,,general,corpus_sourashtradictionary
,,நுக3த்தெ,nugatte,,,,Use,பயன்படுத்துதல்,,,,general,corpus_sourashtradictionary
,,நுகை3,nugai,,,,Will be useful,பயன்படும்,,,,general,corpus_sourashtradictionary
,,நுதி,nuti,,,,Fame,புகழ்,,,,general,corpus_sourashtradictionary
,,நூனம்,noonam,,,,Determination,தீர்மானித்தல்,,,,general,corpus_sourashtradictionary
,,நெஷ்டி,neshTi,,,,Loss,"நஷ்டம், இழப்பு",,,,general,corpus_sourashtradictionary
,,நெஷ்டி பொடெ3,neshTi poDe,,,,Lost,இழந்த,,,,general,corpus_sourashtradictionary
,,நேகு,nEku,,,,"Purity, Clean","தூய்மை, தெளிவு, சுத்தம்",,,,general,corpus_sourashtradictionary
,,நேர்வெது3ர்,nErvedur,,,,Quite the opposite,நேரெதிரே,,,,general,corpus_sourashtradictionary
,,நேரும்,nErum,,,,In person,நேரில்,,,,general,corpus_sourashtradictionary
,,நொம்க்கெ,nomkke,,,,"Confidence, Belief, Trust, Hope",நம்பிக்கை,,,,general,corpus_sourashtradictionary
,,நொம்மினி,nommini,,,,"Confidence, Belief, Trust, Hope",நம்பிக்கை,,,,general,corpus_sourashtradictionary
,,நோகு3,nOgu,,,,Action,நடவடிக்கை,,,,general,corpus_sourashtradictionary
,,ப2லி,phali,,,,"Result, Benefit",பலன்,,,,general,corpus_sourashtradictionary
,,ப2ள்ளயொ,phaLLayo,,,,Next one,அடுத்த,,,,general,corpus_sourashtradictionary
,,ப3ந்தி3,bandi,,,,Prisoner,கைதி,,,,general,corpus_sourashtradictionary
,,ப3பி3லி,babili,,,,Doll,பொம்மை,,,,general,corpus_sourashtradictionary
,,ப3ர,bara,,,,"Good, Better, Well","நன்று, நல்லது, சிறந்தது",,,,general,corpus_sourashtradictionary
,,ப3ரொ,baro,,,,"Good, Better, Well","நன்று, நல்லது, சிறந்தது",,,,general,corpus_sourashtradictionary
,,ப3ரொ ஹோய்,baro hOy,,,,Will heal,குணமாகும்,,,,general,corpus_sourashtradictionary
,,ப3ஜார்,bajaar,,,,"Market, Bazaar",கடைத்தெரு,,,,general,corpus_sourashtradictionary
,,ப3ஸ்பம்,baspam,,,,"Ash, Microfined medicine, Drug","சாம்பல், மருந்துப்பொடி",,,,general,corpus_sourashtradictionary
,,ப4ந்தி3னிப்பன்,bhandinippan,,,,Structural,கட்டமைப்பு,,,,general,corpus_sourashtradictionary
,,ப4ர்தி,bharti,,,,Instead,பதிலாக,,,,general,corpus_sourashtradictionary
,,ப4ரம் ஹொயெ,bharam hoye,,,,Heavy,கனமான,,,,general,corpus_sourashtradictionary
,,ப4ரி,bhari,,,,Big,பெரிய,,,,general,corpus_sourashtradictionary
,,ப4ரொ,bharo,,,,Load,சுமை,,,,general,corpus_sourashtradictionary
,,ப4வாட்,bhavaaT,,,,"Noise, Shouting",இரைச்சல்,,,,general,corpus_sourashtradictionary
,,பக்வம்,pakvam,,,,Maturation,பக்குவம்,,,,general,corpus_sourashtradictionary
,,பட்டி,paTTi,,,,List,பட்டியல்,,,,general,corpus_sourashtradictionary
,,படி,paTi,,,,Cotton yarn,பருத்தி நூல்,,,,general,corpus_sourashtradictionary
,,பதா3ள்,padaaL,,,,Underworld,பாதாளம்,,,,general,corpus_sourashtradictionary
,,ப்ரக்ஞொ,praknjo,,,,"Wise, Concisious","புத்திசாலி, தன் நினைவுள்ள",,,,general,corpus_sourashtradictionary
,,ப்ரகார்,prakaar,,,,Type,வகை,,,,general,corpus_sourashtradictionary
,,ப்ரதா4ன்,pradhaan,,,,"Main, Primary","முக்கிய, முதன்மை",,,,general,corpus_sourashtradictionary
,,ப்ரதா4ன்கன்,pradhaankan,,,,"Mainly, Primarily","முக்கியமாக, முதன்மையாக",,,,general,corpus_sourashtradictionary
,,ப்ரதிஜ்ஞொ,pratijnjo,,,,"Vow, Promise","சபதம், வாக்குறுதி",,,,general,corpus_sourashtradictionary
,,ப்ரதிஜ்ஞொபத்ரொ,pratijnjopatro,,,,"Bond paper, Promissory",முத்திரை தாள்,,,,general,corpus_sourashtradictionary
,,ப்ரதீகொ,prateeko,,,,Symbol,சின்னம்,,,,general,corpus_sourashtradictionary
,,ப்ரயத்ன பொட3த்தெ,prayatna poDatte,,,,Trying,முயற்சித்தல்,,,,general,corpus_sourashtradictionary
,,ப்ரயோஜுன்,prayOjun,,,,Useful,உபயோகம்,,,,general,corpus_sourashtradictionary
,,பர்வொ ந்ஹீ,parvo nhee,,,,"Nevermind, It's okay",பரவாயில்லை,,,,general,corpus_sourashtradictionary
,,ப்ரஸித்3தி4,prasiddhi,,,,Trending,அதிகம் பேசப்படும்,,,,general,corpus_sourashtradictionary
,,ப்ரஶ்னொ,prassno,,,,"Problem, Issue",பிரச்சினை,,,,general,corpus_sourashtradictionary
,,ப்ரஹேல்,prahEl,,,,Riddle,விடுகதை,,,,general,corpus_sourashtradictionary
,,ப்ராக்,praak,,,,Front,முன்,,,,general,corpus_sourashtradictionary
,,பராக்ரமொ,paraakramo,,,,"Valor, Valour, Prowess, Daring","வீரம், துணிவு",,,,general,corpus_sourashtradictionary
,,ப்ராப்தி,praapti,,,,"Luck, Act of obtaining",பேறு,,,,general,corpus_sourashtradictionary
,,ப்ரால்,praal,,,,More than,விட,,,,general,corpus_sourashtradictionary
,,பரிகொ4,parigho,,,,Trench,அகழி,,,,general,corpus_sourashtradictionary
,,பரிணாம்,pariNaam,,,,Evolution,பரிணாமம்,,,,general,corpus_sourashtradictionary
,,பரிபாலனொ,paripaalano,,,,Fostering,வளர்த்தல்,,,,general,corpus_sourashtradictionary
,,பரிஸ்தி2தி,paristhiti,,,,Situation,"சூழ்நிலை, நிலைமை",,,,general,corpus_sourashtradictionary
,,பரிஶோத4னொ,parissOdhano,,,,"Testing, Experiment","ஆராய்ச்சி, பரிசோதனை",,,,general,corpus_sourashtradictionary
,,பரிஷேசனொ,parishEcano,,,,Sprinkling,தெளித்தல்,,,,general,corpus_sourashtradictionary
,,பருன்,parun,,,,Others,பிறர்,,,,general,corpus_sourashtradictionary
,,பலத்தெ,palatte,,,,Administering,நிர்வகித்தல்,,,,general,corpus_sourashtradictionary
,,பலனம்,palanam,,,,Administration,நிர்வாகம்,,,,general,corpus_sourashtradictionary
,,பவ்ரத்,pavrat,,,,"Rebuke, Condemnation","அதட்டுதல், கண்டனம்",,,,general,corpus_sourashtradictionary
,,பளொ ஹெட3த்தெ,paLo heDatte,,,,Invasion,படை எடுத்தல்,,,,general,corpus_sourashtradictionary
,,பஜெ மெனே வேங்கு3,paje menE vEnggu,,,,Upon asking,கேட்டவுடன்,,,,general,corpus_sourashtradictionary
,,பஜெந்தயகாம்,pajentayakaam,,,,Arrangement,ஏற்பாடு,,,,general,corpus_sourashtradictionary
,,பஜெந்தெ,pajente,,,,"Needful, Requisite",வேண்டிய மட்டும்,,,,general,corpus_sourashtradictionary
,,பஜெஹோரியொ,pajehOriyo,,,,Need,தேவை,,,,general,corpus_sourashtradictionary
,,பஸ்கட் ஜாத்தெ,paskaT jaatte,,,,"Follow, Chase, Pursue",பின்தொடர்தல்,,,,general,corpus_sourashtradictionary
,,பஸொ,paso,,,,Splinter,துரும்பு,,,,general,corpus_sourashtradictionary
,,பா2ட்,phaaT,,,,Crack,வெடிப்பு,,,,general,corpus_sourashtradictionary
,,பா4க்3கி3,bhaaggi,,,,Wealth,செல்வம்,,,,general,corpus_sourashtradictionary
,,பா4க்3யம்,bhaagyam,,,,Luck,அதிர்ஷ்டம்,,,,general,corpus_sourashtradictionary
,,பா4க்3யவான்,bhaagyavaan,,,,Lucky,அதிர்ஷ்டசாலி,,,,general,corpus_sourashtradictionary
,,பா4கு3,bhaagu,,,,"Part, Episode","பாகம், அத்தியாயம்",,,,general,corpus_sourashtradictionary
,,பா4ட்,bhaaT,,,,Uproar,கூக்குரல்,,,,general,corpus_sourashtradictionary
,,பா4ர்,bhaar,,,,Responsibility,பொறுப்பு,,,,general,corpus_sourashtradictionary
,,பா4ரு,bhaaru,,,,"Weight, Burden","கனம், சுமை",,,,general,corpus_sourashtradictionary
,,பா4வனொ,bhaavano,,,,Meaning,பொருள்,,,,general,corpus_sourashtradictionary
,,பா4ஷா வல்லரி,bhaashaa vallari,,,,Bouquet of Language,மொழிப் பூங்கொத்து,,,,general,corpus_sourashtradictionary
,,பா4ஷொ,bhaasho,,,,Language,மொழி,,,,general,corpus_sourashtradictionary
,,பாம்ஶு,paamssu,,,,Pension,ஓய்வூதியம்,,,,general,corpus_sourashtradictionary
,,பி2ரி,phiri,,,,"Again, Repeat, Return","திருப்பி, திரும்பவும், மீண்டும், மறுபடியும்",,,,general,corpus_sourashtradictionary
,,பி2ரிஹுட3த்திஸாயொ,phirihuDattisaayo,,,,Resilient,மீள்தன்மையுடையது,,,,general,corpus_sourashtradictionary
,,பி2ரிஹுட3ன் கு3ண்ணு,phirihuDan guNNu,,,,Resilience,மீள்தன்மை,,,,general,corpus_sourashtradictionary
,,பி3கு3ஸ்,bigus,,,,Pressure,அழுத்தம்,,,,general,corpus_sourashtradictionary
,,பி3ஸ்ஸொ,bisso,,,,Speed,வேகமாக,,,,general,corpus_sourashtradictionary
,,பி4டா3த்திஸா,bhiDaattisaa,,,,Acceptable,ஏற்கத்தக்க,,,,general,corpus_sourashtradictionary
,,பி4டாத்திஸொ,bhiTaattiso,,,,Deserve to be friendly,நட்பு கொள்ள தக்க,,,,general,corpus_sourashtradictionary
,,பி4டௌ3த்திஸொ,bhiDauttiso,,,,Believable,நம்பும்படியாக,,,,general,corpus_sourashtradictionary
,,பி4ண்டி3னி,bhiNDini,,,,"Belief, Trust, Hope",நம்பிக்கை,,,,general,corpus_sourashtradictionary
,,பி4ருஸ்,bhirus,,,,"Tight, Numb","இறுகின, மரத்துப் போன",,,,general,corpus_sourashtradictionary
,,பிர்ஜனம்,pirjanam,,,,"Benefit, Use","அனுகூலம், நன்மை",,,,general,corpus_sourashtradictionary
,,பிள்டி,piLTi,,,,"Doll, Toy, Puppet, Stooge","பொம்மை, கைக்கூலி",,,,general,corpus_sourashtradictionary
,,பிஸதய,pisataya,,,,"Stupid, Nonsense",முட்டாள்தனமான,,,,general,corpus_sourashtradictionary
,,பு2ட்3கொ துட்3கொ,phuDko tuDko,,,,Miscellaneous,இதர,,,,general,corpus_sourashtradictionary
,,பு2ட்கோ,phuTkO,,,,"Hole, Torn","ஓட்டை, கிழிந்த",,,,general,corpus_sourashtradictionary
,,பு2ரத்திகொ,phurattiko,,,,For the rest,மீதம் இருப்பதற்கு,,,,general,corpus_sourashtradictionary
,,பு2ர்னா,phurnaa,,,,Not enough,போதாது,,,,general,corpus_sourashtradictionary
,,பு2ரொ,phuro,,,,Enough,"போதும், போதுமான",,,,general,corpus_sourashtradictionary
,,பு2ரொ ஹொய்யொ,phuro hoyyo,,,,Bored,சலித்துவிட்டது,,,,general,corpus_sourashtradictionary
,,பு2ரொ ஹோத்திஸா,phuro hOttisaa,,,,Boring,சலிப்பு தட்டக்கூடிய,,,,general,corpus_sourashtradictionary
,,பு2லாபு2லி,phulaaphuli,,,,White Wart,பால் மரு,,,,general,corpus_sourashtradictionary
,,பு2வணி,phuvaNi,,,,"Whistle, Bugle","ஊதல், ஊதுகுழல்",,,,general,corpus_sourashtradictionary
,,பு2ள்ளயொ,phuLLayo,,,,Previous one,முந்தைய,,,,general,corpus_sourashtradictionary
,,பு2ள்ளொ,phuLLo,,,,"Before, Previous","முன்னால், முந்தைய",,,,general,corpus_sourashtradictionary
,,பு3த்3தி4,buddhi,,,,"Wisdom, Intelligence, Wit","புத்திக்கூர்மை, அறிவு",,,,general,corpus_sourashtradictionary
,,பு3வ்ட3த்தெ,buvDatte,,,,Dipping,நனைத்தல்,,,,general,corpus_sourashtradictionary
,,புகா2ர்,pukhaar,,,,Complaint,குற்றச்சாட்டு,,,,general,corpus_sourashtradictionary
,,புட்டொ,puTTo,,,,Hole,ஓட்டை,,,,general,corpus_sourashtradictionary
,,புஸ்னி,pusni,,,,Question,கேள்வி,,,,general,corpus_sourashtradictionary
,,பூர்ணொ,poorNo,,,,Full,முழு,,,,general,corpus_sourashtradictionary
,,பூர்தி,poorti,,,,Complete,முழுமை,,,,general,corpus_sourashtradictionary
,,பெ4ள்ளி,bheLLi,,,,"Very much, Highly, Sorely",மிகவும்,,,,general,corpus_sourashtradictionary
,,பெ4ளி,bheLi,,,,"More, Highly, Very","மிக, மிகவும், அதிக",,,,general,corpus_sourashtradictionary
,,பெ4ளி ஸ்ரேஷ்டு2,bheLi srEshThu,,,,"Awesome, Elegant, Exquisite, Finest, Grand, Magnificent","அற்புதமான, நேர்த்தியான, சிறந்த, பிரமாண்டமான",,,,general,corpus_sourashtradictionary
,,பெட்மாட்,peTmaaT,,,,Sitting Cross legged,சப்பணம்,,,,general,corpus_sourashtradictionary
,,பெத்தெ,pette,,,,"Alone, Separate",தனியாக,,,,general,corpus_sourashtradictionary
,,பெரும்போ3,perumbO,,,,Drat,நாசமாய் (போக),,,,general,corpus_sourashtradictionary
,,பெஶாவ்,pessaav,,,,"Broad, Wide, Width",அகலமான,,,,general,corpus_sourashtradictionary
,,பே4த்,bhEt,,,,Difference,வேறுபாடு,,,,general,corpus_sourashtradictionary
,,பை2லாதி,phailaati,,,,Etcetera,முதலிய,,,,general,corpus_sourashtradictionary
,,பை3,bai,,,,Debit,பற்று,,,,general,corpus_sourashtradictionary
,,பைடி3,paiDi,,,,Cap,தொப்பி,,,,general,corpus_sourashtradictionary
,,பைஸல்,paisal,,,,Solution,தீர்வு,,,,general,corpus_sourashtradictionary
,,பொ3ணால்,boNaal,,,,"Fire Cracker, Crackers",பட்டாசு,,,,general,corpus_sourashtradictionary
,,பொ3து3ல்,bodul,,,,"Instead, Substitue","பதிலாக, மாற்றாக்",,,,general,corpus_sourashtradictionary
,,பொ3லம்,bolam,,,,"Strength, Force, Power","பலம், வலிமை",,,,general,corpus_sourashtradictionary
,,பொ3லம் ஹொயெ,bolam hoye,,,,"Strong, Forceful, Powerful","பலமான, வலிமையான",,,,general,corpus_sourashtradictionary
,,பொ3லிம்,bolim,,,,"Strength, Force","பலம், வலிமை",,,,general,corpus_sourashtradictionary
,,பொ4ங்கு3ரொ,bhongguro,,,,Top,பம்பரம்,,,,general,corpus_sourashtradictionary
,,பொ4த்3ரம்,bhodram,,,,"Careful,Safety","கவனம், பத்திரம், பாதுகாப்பு",,,,general,corpus_sourashtradictionary
,,பொ4த்3ரம் ஹொயெ,bhodram hoye,,,,Safe,"பத்திரமான, பாதுகாப்பான",,,,general,corpus_sourashtradictionary
,,பொ4த்3ரம்கன்,bhodramkan,,,,"Carefully, Safely","பத்திரமாக, பாதுகாப்பாக",,,,general,corpus_sourashtradictionary
,,பொ4ம்,bhom,,,,Conch,சங்கு,,,,general,corpus_sourashtradictionary
,,பொ4ய்ஸ்,bhoys,,,,"Opulence, Status","பவுசு, அந்தஸ்து",,,,general,corpus_sourashtradictionary
,,பொ4வெ,bhove,,,,Many,நிறைய,,,,general,corpus_sourashtradictionary
,,பொக்கு,pokku,,,,"Hull, Husk",தொலி,,,,general,corpus_sourashtradictionary
,,பொகட்,pokaT,,,,"Side, Sideways","பக்க, பக்கமாக",,,,general,corpus_sourashtradictionary
,,பொக்ளொ,pokLo,,,,Near by,அருகில்,,,,general,corpus_sourashtradictionary
,,பொஞ்சி,ponjci,,,,Village Council,பஞ்சாயத்து,,,,general,corpus_sourashtradictionary
,,பொட்டாஸ்,poTTaas,,,,Fire Cracker,பட்டாசு,,,,general,corpus_sourashtradictionary
,,பொட்டேட்,poTTET,,,,Workshop,பட்டறை,,,,general,corpus_sourashtradictionary
,,பொராக் ஸாத்தெ,poraak saatte,,,,Watching passively,வேடிக்கை பார்த்தல்,,,,general,corpus_sourashtradictionary
,,பொள்கி3னி,poLgini,,,,Socializing,பழக்கம்,,,,general,corpus_sourashtradictionary
,,போ2குர்,phOkur,,,,"Side, Towards",பக்கமாக,,,,general,corpus_sourashtradictionary
,,போ2ரு,phOru,,,,Table,மேசை,,,,general,corpus_sourashtradictionary
,,போ2லு,phOlu,,,,"Fruit, Benefit, Result, Effect","பலன், விளைவு",,,,general,corpus_sourashtradictionary
,,போ2ள்,phOL,,,,"Fruit, Benefit, Result, Effect","பலன், விளைவு",,,,general,corpus_sourashtradictionary
,,போ3த4னொ,bOdhano,,,,Advice,அறிவுரை,,,,general,corpus_sourashtradictionary
,,மந்தொ3,mando,,,,"Dull, Blunt","மந்தமான, மழுங்கிய",,,,general,corpus_sourashtradictionary
,,ம்ருது3லொ,mrudulo,,,,"Soft, Gentle, Polite","மென்மை, மென்மையான",,,,general,corpus_sourashtradictionary
,,மல்லாமல்லினி,mallaamallini,,,,"Hustle bustle, Chaos","சலசலப்பு, பெருங்குழப்பம்",,,,general,corpus_sourashtradictionary
,,மளீ,maLee,,,,Dirty,அழுக்கான,,,,general,corpus_sourashtradictionary
,,"மஹத்வம், கு3ருத்வம்","mahatvam, gurutvam",,,,Importance,முக்கியத்துவம்,,,,general,corpus_sourashtradictionary
,,ம்ஹெத்3தி3 தரொ,mheddi taro,,,,Medium,நடுத்தரம்,,,,general,corpus_sourashtradictionary
,,ம்ஹொடொ3,mhoDo,,,,Capital,பெரிய,,,,general,corpus_sourashtradictionary
,,ம்ஹொத்3தி3,mhoddi,,,,Middle,"நடுவில், மையம், இடை",,,,general,corpus_sourashtradictionary
,,ம்ஹொஜார்,mhojaar,,,,Middle,"நடுவில், மையம், இடை",,,,general,corpus_sourashtradictionary
,,மாய்பா4ஷொ,maaybhaasho,,,,"Mother tongue, Mother-tongue",தாய் மொழி,,,,general,corpus_sourashtradictionary
,,மார்கு3,maargu,,,,"Way, Path","பாதை, வழி",,,,general,corpus_sourashtradictionary
,,மிதி,miti,,,,"Limit, Border, Boundary",எல்லை,,,,general,corpus_sourashtradictionary
,,மிள்ட,miLTa,,,,Added up,சேரும்,,,,general,corpus_sourashtradictionary
,,மிளத்தெ,miLatte,,,,Departure,புறப்படுதல்,,,,general,corpus_sourashtradictionary
,,மிள்நாத்தொ,miLnaatto,,,,Without joining,சேராமல்,,,,general,corpus_sourashtradictionary
,,மிள்னி,miLni,,,,"Meeting, Union",சந்தித்தல்,,,,general,corpus_sourashtradictionary
,,மிளாமேள்,miLaamEL,,,,"Meeting, Union",சந்தித்தல்,,,,general,corpus_sourashtradictionary
,,மிளை,miLai,,,,Will get,கிடைக்கும்,,,,general,corpus_sourashtradictionary
,,முக3த்தெ,mugatte,,,,Search,தேடுதல்,,,,general,corpus_sourashtradictionary
,,முக்யம்,mukyam,,,,Important,முக்கியம்,,,,general,corpus_sourashtradictionary
,,முத்3ரொ,mudro,,,,"Stamp, Impression, Seal",முத்திரை,,,,general,corpus_sourashtradictionary
,,முது3ல்லொ,mudullo,,,,"First, Firstly, Advance","முதலில், முன்கூட்டியே",,,,general,corpus_sourashtradictionary
,,முரளி,muraLi,,,,Flute,புல்லாங்குழல்,,,,general,corpus_sourashtradictionary
,,முரி,muri,,,,Dirt,அழுக்கு,,,,general,corpus_sourashtradictionary
,,முரி அட்டு,muri aTTu,,,,Overly Dirt,அதிக அழுக்கு,,,,general,corpus_sourashtradictionary
,,முரி ஹொயெ,muri hoye,,,,Dirty,அழுக்கான,,,,general,corpus_sourashtradictionary
,,முஜ்ஜொ,mujjo,,,,Done,முடிந்தது,,,,general,corpus_sourashtradictionary
,,முஜுன்,mujun,,,,Bad deeds,தீய செயல்கள்,,,,general,corpus_sourashtradictionary
,,முஸை,musai,,,,"Possible, May","சாத்தியம், கூடும்",,,,general,corpus_sourashtradictionary
,,மூஸி,moosi,,,,Edge,முனை,,,,general,corpus_sourashtradictionary
,,மெத்தன்,mettan,,,,"Soft, Crisp",மிருதுவான,,,,general,corpus_sourashtradictionary
,,மெனிக்யத்தன்,menikyattan,,,,Effort,முயற்சி,,,,general,corpus_sourashtradictionary
,,மொஸி,meaasi,,,,Soot,புகைக்கரி,,,,general,corpus_sourashtradictionary
,,மேட்,mET,,,,"Best, Excellent",சிறந்த,,,,general,corpus_sourashtradictionary
,,மேடுன்,mETun,,,,Elite,சிறந்தவர்கள்,,,,general,corpus_sourashtradictionary
,,மைத்ரி,maitri,,,,Friendship,நட்பு,,,,general,corpus_sourashtradictionary
,,மொக்குளொ,mokkuLo,,,,Delightfully,நன்றாக,,,,general,corpus_sourashtradictionary
,,மொகி3ன்,mogin,,,,"Ignorant, Idiot, Nincompoop",அறிவற்றவன்,,,,general,corpus_sourashtradictionary
,,மொது3ரளி,moduraLi,,,,"Employer, Boss",முதலாளி,,,,general,corpus_sourashtradictionary
,,மொரண் ஸேரு,moraN sEru,,,,"Numerous, Plenty, Ample","எண்ணற்ற, ஏராளமான",,,,general,corpus_sourashtradictionary
,,மொரணு பத்ரொ,moraNu patro,,,,Will,உயில்,,,,general,corpus_sourashtradictionary
,,மொரளி,moraLi,,,,Rich,பணக்காரன்,,,,general,corpus_sourashtradictionary
,,மொருமு,morumu,,,,"Secret, Supense","இரகசியம், மர்மம்",,,,general,corpus_sourashtradictionary
,,மொனொ,mono,,,,Sharp,கூர்மை,,,,general,corpus_sourashtradictionary
,,மொஶான்,mossaan,,,,Cemetry,மயானம்,,,,general,corpus_sourashtradictionary
,,மோல்,mOl,,,,"Price, Cost, Value","விலை, மதிப்பு",,,,general,corpus_sourashtradictionary
,,மோவு,mOvu,,,,Size,அளவு,,,,general,corpus_sourashtradictionary
,,மோஸ்,mOs,,,,Humbug,மோசம்,,,,general,corpus_sourashtradictionary
,,மோஹத்திஸா,mOhattisaa,,,,"Sexy, Glamour",கவர்ச்சியான,,,,general,corpus_sourashtradictionary
,,யத்தன்,yattan,,,,"Attempt, Try",முயற்சி,,,,general,corpus_sourashtradictionary
,,யஷ்டி,yashTi,,,,"Stick, Rod","குச்சி, தடி",,,,general,corpus_sourashtradictionary
,,யுத்3,yud,,,,War,போர்,,,,general,corpus_sourashtradictionary
,,யோஜனொ,yOjano,,,,"Plan, Project",திட்டம்,,,,general,corpus_sourashtradictionary
