sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,கொங்கொ3ஹால்,konggohaal,,,,"By Whom, Because of whom",யாரால்,எல்லெ கொங்கொ3ஹால் கெரத்தக் முஸை?,By whom can this be done?,இதை யாரால் செய்ய முடியும்?,pron,corpus_sourashtradictionary
,,மொரெஹால்,morehaal,,,,"By Me, Because of me",என்னால்,"ந்ஹா, தெல்லெ மொரெஹால் ந்ஹா","No, it was not by me","இல்லை, அது என்னால் அல்ல",pron,corpus_sourashtradictionary
,,தொரெஹால்,torehaal,,,,"By you, Because of you",உன்னால்,தொரெஹால் தெல்லெ முஸட3த்தக் முஸுனா,It can not be finished by you,உன்னால் அதை முடிக்க முடியாது,pron,corpus_sourashtradictionary
,,அவ்ரெஹால்,avrehaal,,,,"By Us, Because of us","எங்களால், நம்மால்",அவ்ரெஹால் முஸை மெனி அமி ஸங்க்3யாஸ்,We told it can be done by us,எங்களால் முடியும் என்று நாங்கள் சொன்னோம்,pron,corpus_sourashtradictionary
,,துரெஹால்,turehaal,,,,"By you, Because of you",உங்களால்,துரெஹால் தெனு அவ்யானி,He did not come because of you,உங்களால் அவர் வரவில்லை,pron,corpus_sourashtradictionary
,,எகொ3ஹால்,egohaal,,,,"By Him / Her, Because of Him / Her",இவனா(ளா)ல்,தெல்லெ எகொ3ஹால் மெனானா,It can not be told by him,அதை இவனால் சொல்ல முடியாது,pron,corpus_sourashtradictionary
,,தெகொ3ஹால்,tegohaal,,,,"By Him / Her, Because of Him / Her",அவனா(ளா)ல்,தெகொ3ஹால் அஸ்கிதெனு ஸொந்து ஹொத்3யாஸ்,Everyone was happy because of her,அவளால் எல்லோரும் மகிழ்ச்சியாக இருந்தனர்,pron,corpus_sourashtradictionary
,,எங்கொ3ஹால்,enggohaal,,,,"By Them, Because of them",இவர்களால்,தெல்லெ எங்கொ3ஹால் கெரத்த முஸி ர்ஹானா,It could not have been done by them,அதை அவர்களால் செய்திருக்க முடியாது,pron,corpus_sourashtradictionary
,,தெங்கொ3ஹால்,tenggohaal,,,,"By Them, Because of them",அவர்களால்,தெங்கொ3ஹால் கொன்னி த4க்கட்3னி ந்ஹீ,There is no threat because of them,அவர்களால் எந்த அச்சுறுத்தலும் இல்லை,pron,corpus_sourashtradictionary
,,அஸ்கிதெங்க3ஹால்,askitenggahaal,,,,"By Everyone / All, Because of Everyone / All",எல்லோராலும்,தெல்லெ அஸ்கிதெங்க3ஹால் ஒப்பிள்னி பொடெ3ஸ்,It was accepted by all,அது அனைவராலும் ஏற்றுக்கொள்ளப்பட்டது,pron,corpus_sourashtradictionary
,,கொல்லெகொ3ஹால்,kollegohaal,,,,"By Which, Because of which",எதனால்,எல்லெ கொல்லெகொ3ஹால் ஶுத்3த4ம் கெரெயொ?,By which you cleaned this?,இதை எதன் மூலம் சுத்தம் செய்தீர்கள்?,pron,corpus_sourashtradictionary
,,எல்லெகொ3ஹால்,ellegohaal,,,,"By This, Because of this",இதனால்,எல்லெகொ3ஹால் தெனொ தேட் ர்ஹீ ஜேடி3,She went away because of this,இதனால் அவள் அங்கிருந்து சென்றுவிட்டாள்,pron,corpus_sourashtradictionary
,,தெல்லெகொ3ஹால்,tellegohaal,,,,"By That, Because of that",அதனால்,தெல்லெகொ3ஹால் அமி நெஷ்டி பொட்3யாஸ்,We suffered loss because of it,அதனால் நாங்கள் நஷ்டம் அடைந்தோம்,pron,corpus_sourashtradictionary
,,தேகன்,tEkan,,,,By itself,அதுவாக,தெல்லெ தேகன் த4மன் நிகி3லெஸ்,It started running by itself,அது தானே இயங்க ஆரம்பித்தது,pron,corpus_sourashtradictionary
,,காய்,kaay,,,,What,என்ன,தெகொ3 காய் பஜெ?,What does she want?,அவளுக்கு என்ன வேண்டும்?,pron,corpus_sourashtradictionary
,,காயோ,kaayO,,,,What,என்ன,தெல்லெ காயொ மெனி ஸங்கு3வொ,Tell me what it is,அது என்னவென்று சொல்லுங்கள்,pron,corpus_sourashtradictionary
,,ககொ3,kago,,,,Why,ஏன்,தெனொ ககொ3 அவெயொ களாய்யா?,You know why he has come?,அவன் எதற்காக வந்தான் தெரியுமா?,pron,corpus_sourashtradictionary
,,எல்யொ,elyo,,,,This one,இது,எல்யொ அவ்ரெ கரொ,This is our gift,இது எங்கள் பரிசு,pron,corpus_sourashtradictionary
,,இஸனி,isani,,,,Like this,இப்படி,தொகொ3 இஸனி கோன் ஸிக்கடி3 தி3யெயொ?,Who taught you like this?,உனக்கு யார் இப்படிக் கற்றுக் கொடுத்தது?,pron,corpus_sourashtradictionary
,,திஸனி,tisani,,,,Like that,அப்படி,அமி திஸனி கெருவாய்,We can do like that,நாம் அப்படி செய்யலாம்,pron,corpus_sourashtradictionary
,,கிஸனி,kisani,,,,How,எப்படி,எல்லெ ஸாத4னாக் கிஸனி வவ்ஜத்தெ?,How to play this instrument?,இந்த கருவியை எப்படி வாசிப்பது?,pron,corpus_sourashtradictionary
,,அஸொ,aso,,,,Like that,அப்படி,அஸொகி வத்தொ கெரன்ஹோனா,Should not talk like that,அப்படியெல்லாம் பேசக்கூடாது,pron,corpus_sourashtradictionary
,,இஸொ,iso,,,,"Like this, Thus","இப்படி, இவ்வாறு",கொ2ப்3ப3தி3 இஸொ சலய்யா?,Will it ever happen like this?,எப்போதாவது இப்படி நடக்குமா?,pron,corpus_sourashtradictionary
,,திஸொ,tiso,,,,Like that,அப்படி,திஸொ கோன் மெனெயொ?,Who told like that?,அப்படி யார் சொன்னது?,pron,corpus_sourashtradictionary
,,கிஸொ,kiso,,,,How,எப்படி,மீ கிஸொ கே4ர் அவெஸ் மெனி களாரனி,I do not know how I reached home,நான் எப்படி வீட்டுக்கு வந்தேன் என்று தெரியவில்லை,pron,corpus_sourashtradictionary
,,"கோனொ, கோனக்","kOno, kOnak",,,,How,"எப்படி, எவ்வாறு",எல்லெ கோனொ காம் கெரரஸ் மெனி இவர் கெருவொ,Explain how it works,இது எவ்வாறு செயல்படுகிறது என்பதை விளக்குங்கள்,pron,corpus_sourashtradictionary
,,இக்கொ,ikko,,,,This much,இவ்வளவு,இக்கொ மந்து பி2ஜ்ஜாய்,This much manure is enough,இவ்வளவு உரம் போதும்,pron,corpus_sourashtradictionary
,,திக்கொ,tikko,,,,That much,அவ்வளவு,தெல்லெகொ3 திக்கொ பஜெஹோனா,It does not need that much,அதற்கு அவ்வளவு தேவைப்படாது,pron,corpus_sourashtradictionary
,,கிக்கொ,kikko,,,,How much,எவ்வளவு,எல்லெ கிக்கொ?,How much is it?,இது எவ்வளவு?,pron,corpus_sourashtradictionary
,,இத்கவ் / இக்கவ்,itkav / ikkav,,,,This much / So much,இவ்வளவு,இத்கவ் மீட் பி2ஜ்ஜாய்,This much salt is enough,இந்த அளவு உப்பு போதும்,pron,corpus_sourashtradictionary
,,தித்கவ் / திக்கவ்,titkav / tikkav,,,,That much / More,அவ்வளவு,மொரெஹால் தித்கவ் தே3த்தக் முஸுனா,I can not give that much,என்னால் அவ்வளவு கொடுக்க முடியாது,pron,corpus_sourashtradictionary
,,கித்கவ் / கிக்கவ்,kitkav / kikkav,,,,How much,எவ்வளவு,கித்கவ் தெனு அவன் ஜாரியொ?,How many persons are going to come?,எத்தனை பேர் வரப் போகிறார்கள்?,pron,corpus_sourashtradictionary
,,இத்கயெ / இக்கயெ,itkaye / ikkaye,,,,"This many, So much",இத்தனை,இத்கயெ பொள்ளான் கோன் கா2ட் மெனெயொ?,Who asked to buy this many fruit?,இத்தனை பழங்களை யார் வாங்கச் சொன்னார்கள்?,pron,corpus_sourashtradictionary
,,தித்கயெ / திக்கயெ,titkaye / tikkaye,,,,That many,அத்தனை,தித்கயெ தெனு கோட் ஜியாஸ்?,Where did that many people go?,அத்தனை பேர் எங்கே போனார்கள்?,pron,corpus_sourashtradictionary
,,கித்கயெ / கிக்கயெ,kitkaye / kikkaye,,,,How many,எத்தனை,தெல்லெ கித்கயெ ர்ஹாய் மெனி ஸங்கு3வொ,Tell me how many it will be,அது எத்தனை இருக்கும் என்று சொல்லுங்கள்,pron,corpus_sourashtradictionary
,,எல்லெட்,elleT,,,,Here,இங்கே,எல்லெட் பொவ்ஸ் பொட3ரஸ்,It is raining here,இங்கு மழை பெய்கிறது,pron,corpus_sourashtradictionary
,,தெல்லெட்,telleT,,,,There,அங்கே,தெல்லெட் பு4ய்ஞ் காய் மோல்?,How much is the land price there?,அங்கு நிலத்தின் விலை எவ்வளவு?,pron,corpus_sourashtradictionary
,,கொல்லெட்,kolleT,,,,Where,எங்கே,மேட்ஹொயெ கெட்3ஸனு கொ2ள்டி கொல்லெட் அப்3ப3ய்?,Where to get the best leather bag?,சிறந்த தோல் பை எங்கே கிடைக்கும்?,pron,corpus_sourashtradictionary
,,ஏட்,ET,,,,Here,இங்கே,ஏட் ஹூன் வேன் ஸே,It's too hot here,இங்கே வெயில் அதிகமாக இருக்கிறது,pron,corpus_sourashtradictionary
,,தேட்,tET,,,,There,அங்கே,தேட் எலா மோல் உன்னொ,Cardamom price is low there,அங்கே ஏலக்காய் விலை குறைவு,pron,corpus_sourashtradictionary
,,கோட்,kOT,,,,Where,எங்கே,பி3யாத் கோட் தொ2வெயொ மெனி ஹவ்ட3ன் ந்ஹீ,I do not remember where I put the keys,சாவியை எங்கே வைத்தேன் என்று ஞாபகம் இல்லை,pron,corpus_sourashtradictionary
,,கோட்தேட்,kOTtET,,,,Everywhere,எங்கெங்கும்,கோட்தேட் மோதி3 மெனத்தேஸ் வத்தொ,Modi is the talk everywhere,எங்கெங்கும் மோடி என்பதே பேச்சு,pron,corpus_sourashtradictionary
,,கொட்டி,koTTi,,,,"Nowhere, Anywhere",எங்கும் (இல்லாத),ஸுனொ கொட்டி தெ3க்கிணி பொடெ3னி,The dog was nowhere to be seen,நாய் எங்கும் தென்படவில்லை,pron,corpus_sourashtradictionary
,,கொட்டிம்,koTTim,,,,"Nowhere, Anywhere",எங்குமே,இக்கெ தரொ ஹொயெ காப்பி கொட்டிம் அப்3பு3னா,Nowhere you will get such a good quality coffee,இவ்வளவு தரமான காபி எங்கும் கிடைக்காது,pron,corpus_sourashtradictionary
,,"கோட்டி, கோட்தி3","kOTTi, kOTdi",,,,"Somewhere, Elsewhere",எங்காவது,தெனு கோட்டி ஜீ ர்ஹவாய்,He may have gone somewhere,அவர் எங்காவது போயிருக்கலாம்,pron,corpus_sourashtradictionary
,,து3ஸுரொ கோட்,dusuro kOT,,,,Where else,வேறெங்கு,து3ஸுரொ கோட் அப்3ப3ய்?,Where else to get it?,வேறு எங்கு கிடைக்கும்?,pron,corpus_sourashtradictionary
,,து3ஸுர கொட்டி,dusura koTTi,,,,Nowhere else,எங்குமே,தெல்லெ அங்கி3டி3 ஜதொ து3ஸுர கொட்டி அப்3பு3னா,Nowhere else you get it other than that Store,அந்த கடையைத் தவிர வேறு எங்கும் கிடைக்காது,pron,corpus_sourashtradictionary
,,து3ஸுரொ கோட்தி3,dusuro kOTdi,,,,"Somewhere else, Elsewhere",வேறெங்காவது,து3ஸுரொ கோட்தி3 யத்னு கேர்,Try somewhere else,வேறு எங்காவது முயற்சிக்கவும்,pron,corpus_sourashtradictionary
,,அஸ்கிதேட்,askitET,,,,Everywhere,எல்லா இடங்களிலும்,அஸ்கிதேட் ஒண்டே மோலுஸ்,The price is the same everywhere,எல்லா இடங்களிலும் ஒரே விலைதான்,pron,corpus_sourashtradictionary
,,தெத்தேட்,tettET,,,,"Sporadic, Here and there",ஆங்காங்கே,தெத்தேட் த2ணைதுன் ஹிப்3பி3 ஹொத்3யாஸி,Police were standing sporadic,ஆங்காங்கே போலீசார் நின்று கொண்டிருந்தனர்,pron,corpus_sourashtradictionary
,,எங்கு3ட்,engguT,,,,That side,இந்தப் பக்கம்,நெத்3தி3க் எங்கு3ட் பொகட் ஹரளிகன் ஸே,This side of the river is green,ஆற்றின் இந்தப் பக்கம் பசுமையாக இருக்கிறது,pron,corpus_sourashtradictionary
,,தெங்கு3ட்,tengguT,,,,This side,அந்தப் பக்கம்,தெங்கு3ட் பொகட் கோன் ஜிவன்?,Who will live on that side?,அந்தப் பக்கம் யார் வாழ்வார்கள்?,pron,corpus_sourashtradictionary
,,கொங்கு3ட்,kongguT,,,,Which side,எந்தப் பக்கம்,கௌ2னஸ் கொங்கு3ட் பொகட்?,Which side is east?,கிழக்கு எந்தப் பக்கம்?,pron,corpus_sourashtradictionary
,,எமாம்,emaam,,,,In this,இதில்,எமாம் ஹண்டி3க் தீ2ன் தி3 பி3ஜ்ஜன் தொ2வொ,Soak the pan in this for three days,இதில் கடாயை மூன்று நாட்கள் ஊற வைக்கவும்,pron,corpus_sourashtradictionary
,,தெமாம்,temaam,,,,In that,அதில்,தெமாம் காய் ஸேத்தெ,What is it in that?,அதில் என்ன இருக்கிறது?,pron,corpus_sourashtradictionary
,,கொமாம்,komaam,,,,In Which,எதில்,கொமாம் லாப் வேன் ஸே?,Which is more profitable?,எதில் லாபம் அதிகம் உள்ளது?,pron,corpus_sourashtradictionary
,,கய்கி,kayki,,,,Something,ஏதோ,தெனு கய்கி மெனராஸ்,He is saying something,அவர் ஏதோ சொல்கிறார்,pron,corpus_sourashtradictionary
,,கய்கி ஒண்டெ,kayki oNTe,,,,Something,ஏதோ ஒன்று,தெனொ கய்கி ஒண்டெ ஸங்க3த்தக் யதுலரஸ்,He is trying to tell something,அவன் ஏதோ ஒன்றை சொல்ல முயல்கிறான்,pron,corpus_sourashtradictionary
,,கய்தி,kayti,,,,"Something, Anything, Any","ஏதாவது, எதையாவது",கய்தி ர்ஹியெத் ஸங்கு3வொ,Tell me if any,ஏதேனும் இருந்தால் சொல்லுங்கள்,pron,corpus_sourashtradictionary
,,கய்தி ஒண்டெ,kayti oNTe,,,,Something,ஏதாவது ஒன்றை,கய்தி ஒண்டெ மெல்லேத் ர்ஹானகொ3,Don’t keep saying something,ஏதாவது ஒன்றை சொல்லிக் கொண்டிருக்காதே,pron,corpus_sourashtradictionary
,,காய்தி,kaayti,,,,"Something, Anything, Any","ஏதாவது, எதையாவது",கொ2ப்3பி3ம் காய்தி சொவ்தி3லேத் ர்ஹான்,Always reads something,எப்போதும் எதையாவது படித்துக் கொண்டிருப்பார்,pron,corpus_sourashtradictionary
,,"காய்தி ஒண்டெ, கோனெ ஒண்டெ","kaayti oNTe, kOne oNTe",,,,"Something, Anything",ஏதாவது ஒன்றை,தெகொ3ஜொவள் காய்தி ஒண்டெ ஸங்கி3 வெது3ர் கெர்லெ,Deal with telling him something,அவனிடம் ஏதாவது ஒன்றை சொல்லி சமாளி,pron,corpus_sourashtradictionary
,,கோனதி3,kOnadi,,,,"By any means, Anyways, Somehow","எப்படியாவது, எப்படியோ",மொரெ பில்லாக் கோனதி3 தெல்லெ ஹுரிம் செர்ச்சி ஸொடு3வொ,Get my child enrolled in that school somehow,என் பிள்ளையை எப்படியாவது அந்தப் பள்ளியில் சேர்த்து விடுங்கள்,pron,corpus_sourashtradictionary
,,கொனக்கி,konakki,,,,Somehow,எப்படியோ,தெனொ கொனக்கி பரீக்ஷாம் லங்கி3தி3,Somehow she passed the exam,அவள் எப்படியோ தேர்வில் தேர்ச்சி பெற்றாள்,pron,corpus_sourashtradictionary
,,"காய் பயெத், காய் ந்ஹா","kaay payet, kaay nhaa",,,,"Whatever, Anything","எதுவாகிலும், என்ன வேண்டுமானாலும்","தூ காய்பயெத் ஸங்கி3, மீ ஐகத்திஸொ ந்ஹீ","Say whatever you want, I'm not listening","நீ என்ன வேண்டுமானாலும் சொல், நான் கேட்பதாக இல்லை",pron,corpus_sourashtradictionary
,,"கோட் பயெத், கோட் ந்ஹா","kOT payet, kOT nhaa",,,,"Wherever, Anywhere",எங்கு வேண்டுமானாலும்,கோட் பயெத் ஜா,Go anywhere,எங்கு வேண்டுமானாலும் செல்,pron,corpus_sourashtradictionary
,,கோன ந்ஹா,kOna nhaa,,,,However,எப்படி வேண்டுமானாலும்,துமி கோன ந்ஹா ஜவாய்,You can go however you want,நீங்கள் எப்படி வேண்டுமானாலும் போகலாம்,pron,corpus_sourashtradictionary
,,"கோன் பயெத், கோன் ந்ஹா","kOn payet, kOn nhaa",,,,"Anyone, Anybody, Whomever, Whoever",யார் வேண்டுமானாலும்,கோன் பயெத் துக்குவாய்,Anyone can lift,யார் வேண்டுமானாலும் தூக்கலாம்,pron,corpus_sourashtradictionary
,,கோன்தி3,kOndi,,,,"Someone, Somebody, Anyone",யாராவது,கோன்தி3 காய்தி மெனந்தொ3,Let someone say something,யாராவது ஏதாவது சொல்லட்டும்,pron,corpus_sourashtradictionary
,,"கொங்கொ3 பயெத், கொங்கொ3 ந்ஹா","konggo payet, konggo nhaa",,,,"Whomever, Whoever",யாரை வேண்டுமானாலும்,கொங்கொ3 பயெத் பொ3வொ,Call whomever,யாரை வேண்டுமானாலும் அழையுங்கள்,pron,corpus_sourashtradictionary
,,"கொல்லெ பயெத், கோனெ பயெத்","kolle payet, kOne payet",,,,"Whichever, Anything","எதை வேண்டுமானாலும், எது வேண்டுமானாலும்",துமி கொல்லெ பயெத் க2ல்லுவொ,Take whichever you want,நீங்கள் எதை வேண்டுமானாலும் எடுத்துக் கொள்ளுங்கள்,pron,corpus_sourashtradictionary
,,"கொ2ப்3பொ3 பயெத், கொ2ப்3பொ3 ந்ஹா","khobbo payet, khobbo nhaa",,,,"Whenever, Anytime","எப்பொழுதெல்லாம், எப்போது வேண்டுமானாலும்",மீ கொ2ப்3பொ3 ந்ஹா ஜவு,I will go whenever I want,நான் எப்போது வேண்டுமானாலும் செல்வேன்,pron,corpus_sourashtradictionary
,,கொங்கொதி3,kongkodi,,,,"Somebody, Someone, To Someone, For Somebody","யாருக்காவது, யாரையாவது",தெல்லெ கொங்கொதி3க் விக்குவொ,Sell ​​it to someone,அதை யாருக்காவது விற்கவும்,pron,corpus_sourashtradictionary
,,கொக்கொதி3,kokkodi,,,,"To Something, For Something","எதற்காவது, எதற்கும்",எல்லெ கொக்கொதி3 பிர்ஜனம் பொடு3வாய்,This may be useful for something,இது எதற்காவது பயனுள்ளதாக இருக்கலாம்,pron,corpus_sourashtradictionary
,,கொன்கீ,konkee,,,,Someone,யாரோ,ப4ராட் ர்ஹீ கொன்கீ பொ3வராஸ்,Someone is calling from outside,வெளியில் இருந்து யாரோ அழைக்கிறார்கள்,pron,corpus_sourashtradictionary
,,கொட்கீ,koTkee,,,,Somewhere,"எங்கேயோ, எங்கோ",கொட்கீ மிர்க்கைலொ பு4ஞ்ஜராஸ்,Somewhere they are roasting chili,எங்கேயோ மிளகாய் வறுக்கிறார்கள்,pron,corpus_sourashtradictionary
,,லெந்தொ,lento,,,,Due to,காரணமாக,ஜ2ஞ்ஜு லெந்தொ அஸ்கி ஹுடா3ன் ரத்3து3 ஹொய்யொ,All flights were canceled due to heavy rain,கனமழை காரணமாக அனைத்து விமானங்களும் ரத்து செய்யப்பட்டன,pron,corpus_sourashtradictionary
,,லெங்கொ3,lenggo,,,,Due to,காரணமாக,ஜ2ஞ்ஜு லெங்கொ3 அஸ்கி ஹுரினுன் ஜ2ய்தியா,All schools were closed due to heavy rain,கனமழை காரணமாக அனைத்து பள்ளிகளும் மூடப்பட்டன,pron,corpus_sourashtradictionary
,,தெ2வ்டொ3,thevDo,,,,Some,சில,தெ2வ்டொ3 ஜா2டு3ன் ஒர்ஸுக் தீ3 வால் பானுன் லலஸு,Some trees shed their leaves twice a year,சில மரங்கள் வருடத்திற்கு இரண்டு முறை இலைகளை உதிர்கின்றன,pron,corpus_sourashtradictionary
,,தெ2வ்டெ3,thevDe,,,,"Some, Few",சில,தெ2வ்டெ3 பொள்ளான் பி3ஸ்ஸொ ஹொட3யி,Some fruits grow fast,சில பழங்கள் வேகமாக வளரும்,pron,corpus_sourashtradictionary
,,குர்சி,kurci,,,,For,க்காக,மீ எல்லெ துரெ குர்சி க2ட3யொ,I bought this for you,நான் இதை உங்களுக்காக வாங்கினேன்,pron,corpus_sourashtradictionary
,,கின்,kin,,,,And,மற்றும்,ஸுனொகின் மஞ்ஜிரினுக் ஹொவ்ட3ராஸ்,He raises dogs and cats,நாய் மற்றும் பூனைகளை வளர்க்கிறார்,pron,corpus_sourashtradictionary
,,எல்லெ மெல்லொ ந்ஹா,elle mello nhaa,,,,Nor,இதுவுமல்ல,மொகொ3 பஜெ ஹோரியொ எல்லெ மெல்லொ ந்ஹா,I want nor this,எனக்கு வேண்டியது இதுவுமல்ல,pron,corpus_sourashtradictionary
,,மெகி,meki,,,,But,ஆனால்,மொகொ3 தெகொ3 ஒப்பாய் மெகி தெகொ3 ஸுனாக் ஒப்பானா,I like him but do not like his dog,எனக்கு அவனை பிடிக்கும் ஆனால் அவனுடைய நாயை பிடிக்கவில்லை,pron,corpus_sourashtradictionary
,,ந்ஹீஜியெத்,nheejiyet,,,,Or,அல்லது,து4வாரி ந்ஹீஜியெத் வீள்டாக் அவன்,Will come in the afternoon or evening,மதியம் அல்லது மாலையில் வருவார்,pron,corpus_sourashtradictionary
,,அங்கு3,anggu,,,,"Yet, Still",இன்னும்,துமி அங்கு3 ஜீரியொ ந்ஹீயா?,Have not you gone yet?,நீங்கள் இன்னும் செல்லவில்லையா?,pron,corpus_sourashtradictionary
,,ஹாலி,haali,,,,So,ஆகையினால்,"அவ்ரெ ஜொவள் ஜு2க்கு கெ4டி ஸே. ஹாலி, காய் அவ்ஸர்?","We have plenty of time. So, why hurry?","எங்களிடம் நிறைய நேரம் இருக்கிறது. எனவே, ஏன் அவசரம்?",pron,corpus_sourashtradictionary
,,மெனி,meni,,,,"So, That",என்று,மீ அவ்னா மெனி கோன் மெனெயொ?,Who said that I would not come?,நான் வரமாட்டேன் என்று யார் சொன்னது?,pron,corpus_sourashtradictionary
,,"மெந்தி, மெந்தின்","menti, mentin",,,,"That, For, Just because","என்று, என்பதற்காக",ஸொங்கொ3 மெந்தி க2டெ3த் ஹன்னவ் வித்தாக் ஹோய்,Buying because it is cheap is a waste of money,மலிவு என்பதால் வாங்குவது பண விரயம் ஆகும்,pron,corpus_sourashtradictionary
,,தீ3 தெமாம் ஒண்டெ,dee temaam oNTe,,,,Either,இரண்டில் ஒன்று,தீ3 தெமாம் ஒண்டெ காம் கெரய்,Either of the two will work,இரண்டில் ஏதேனும் ஒன்று வேலை செய்யும்,pron,corpus_sourashtradictionary
,,தி3ய்யொ,diyyo,,,,Neither,இரண்டுமே,தி3ய்யொ சொக்கட் கீது3ன் ந்ஹா,Neither of them are good songs,இரண்டுமே நல்ல பாடல்கள் இல்லை,pron,corpus_sourashtradictionary
,,ஹொயத்,hoyat,,,,"If, But","இருந்தால், ஆனால்",ஹந்தா3ர்கன் ஹொதெ3ஸ். ஹொயெத் மொரெஹால் ஸாத்தக் முஸெஸ்,It was dark but I could see,இருட்டாக இருந்தது ஆனால் என்னால் பார்க்க முடிந்தது,pron,corpus_sourashtradictionary
,,மெனெத்,menet,,,,If,என்றால்,துங்கொ3 ஒப்பாரஸ் மெனெத் க2டெ3ன்,"Let us buy it, if you like it",உங்களுக்கு பிடித்திருக்கிறது என்றால் வாங்குவோம்,pron,corpus_sourashtradictionary
,,ஒண்டெ,oNTe,,,,"One, Only","ஒரு, ஒன்று, மட்டும்",தெனு ஹிந்தொ3 ஒண்டெதி3 ஒண்டெ அவ்காஸும் ஸேத்தெ,He is on vacation for only one day today,அவர் இன்று ஒரு நாள் மட்டும் விடுமுறையில் இருக்கிறார்,pron,corpus_sourashtradictionary
,,நிஸ்தொ,nisto,,,,"Only, Just, Mere",வெறும்,நிஸ்தொ வத்தொ ஹால் காய் பிர்ஜனம்?,What is the use of mere talk?,வெறும் பேச்சால் என்ன பயன்?,pron,corpus_sourashtradictionary
,,ஹொயெத் / ர்ஹியெத் ஒண்டெ,hoyet / rhiyet oNTe,,,,Only if,இருந்தால் மட்டுமே,தெனு ர்ஹியெத் ஒண்டேஸ் ஸங்கு3வொ,Tell me only if he is present,அவர் இருந்தால் மட்டும் சொல்லுங்கள்,pron,corpus_sourashtradictionary
,,"ஒண்டேஸ், ஸீ","oNTEs, see",,,,Only,"மட்டுமே, தான்",மொகொ3 ஒண்டேஸ் களாய்,Only I know,எனக்கு மட்டுமே தெரியும்,pron,corpus_sourashtradictionary
,,மாத்ரம்,maatram,,,,Only,மட்டுமே,தீ3 தி3ன்னுன் மாத்ரமூஸ் அவ்காஸ் தி3ன்னு,Holidays for only two days,இரண்டு நாட்கள் மட்டுமே விடுமுறை,pron,corpus_sourashtradictionary
,,கெத்3தி3,keddi,,,,Only,மட்டும்,எல்லெ கொ3ளி தீ2ன் தி3ன்னுக் கெத்3தி3,This pill is for three days only,இந்த மாத்திரை மூன்று தினங்களுக்கு மட்டுமே,pron,corpus_sourashtradictionary
,,கொத்3தி3,koddi,,,,Only,மட்டும்,துமி துரெ கொத்3தி3 ஸீலுவொ,You look after yourself only,நீங்கள் உங்களை மட்டும் பார்த்துக் கொள்ளுங்கள்,pron,corpus_sourashtradictionary
,,ஸெங்கா3டி3,senggaaDi,,,,"With, By","உடன், கூட",தொரெ ஸெங்கா3டி3 கோன் அவரியொ?,Who is coming with you?,உன்னுடன் யார் வருகிறார்கள்?,pron,corpus_sourashtradictionary
,,ஸெங்கொ3,senggo,,,,Along,"கூட, உடன்",தெனு மொரெ ஸெங்கொ3 பொள்க3ராஸ்,He is getting along with me,அவர் என்னுடன் பழகுகிறார்,pron,corpus_sourashtradictionary
,,ஶென்தொ,ssento,,,,With,"கூட, உடன்",தெனு மொரெ ஸெங்கொ3 உஜ்யாத்தெனு,He was born with me,அவர் என்னுடன் பிறந்தவர்,pron,corpus_sourashtradictionary
,,ஸெர்மாட்,sermaaT,,,,With,"கூட, உடன்",தெகொ3 ஸெர்மாட் கோன் ஸேத்தெ?,Who is with her?,அவளுடன் யார் இருக்கிறார்கள்?,pron,corpus_sourashtradictionary
,,ஸெராட்,seraaT,,,,With,"கூட, உடன்",தெனொ மெல்லொ தொரெ ஸெராட் ஸேத்தெயா?,Is he with you too?,அவனும் உன்னுடன் இருக்கிறானா?,pron,corpus_sourashtradictionary
,,ஸெரொ,sero,,,,With,"கூட, உடன்",தெனு மொரெ ஸெரொ வத்தொ கெரரியொ ந்ஹீ,He is not talking with me,அவர் என்னுடன் பேசுவதில்லை,pron,corpus_sourashtradictionary
,,மெல்லொ,mello,,,,"Also, Even, Too","மேலும், கூட",தெங்கொ3 போ3 மெல்லொ அவ்ங்கொ பொ3வ்யாஸ்,His father also called us,அவருடைய தந்தையும் எங்களை அழைத்தார்,pron,corpus_sourashtradictionary
,,மெள்ளி,meLLi,,,,"Also, Even, Too","மேலும், கூட",எல்லெ தெங்கொ3 பெ3ய்லுக் மெள்ளி களானா,Even his wife did not know this,இது அவரது மனைவிக்கு கூட தெரியாது,pron,corpus_sourashtradictionary
,,மெளாதுகு,meLaatuku,,,,"Also, Even, Too","மேலும், கூட",கா3யினுக் மெளாதுகு கோ2ருன் ஸே,Cows also have hoof,பசுக்களுக்கும் குளம்புகள் உண்டு,pron,corpus_sourashtradictionary
,,மெளொ,meLo,,,,"Also, Even, Too","மேலும், கூட",தெனு மெளொ காம் ஸொட்3டி3யா,He also quit his job,அவரும் வேலையை விட்டுவிட்டார்,pron,corpus_sourashtradictionary
,,மென்தொ,mento,,,,means,என்றால்,ப்ராமொ மென்தொ கொன்னி வெது3ர் ஸனாத்தொ து3ஸுரெ தெங்கொ3 ஸஹாவ் கெரத்தெ,Love means helping others without any expectation,அன்பு என்பது எந்தவித எதிர்பார்ப்பும் இல்லாமல் பிறருக்கு உதவுவது,pron,corpus_sourashtradictionary
