sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,அள்டொ,aLTo,,,,"Loft, Attic",பரண்,ஜுன்னொ பொ3க்3கு3ன் அஸ்கி அள்டாம் தொ2வொ,Keep all old books on the loft,பழைய புத்தகங்கள் அனைத்தையும் பரணில் வைக்கவும்,house,corpus_sourashtradictionary
,,கெட்டுல்,keTTul,,,,Cot,கட்டில்,கெட்டுலும் நிஞ்ஜெத் மொகொ3 ஹோங்கு3 அவ்னா,I can not sleep if I sleep in cot,கட்டிலில் தூங்கினால் எனக்கு தூக்கம் வராது,house,corpus_sourashtradictionary
,,மொஞ்செ,monjce,,,,Cot,கட்டில்,தொ3ரி மொஞ்செம் நிஞ்ஜத்தக் மொகொ3 ஜுக்கு ஒப்பாய்,I love sleeping on a rope cot,கயிற்றுக் கட்டிலில் தூங்குவது எனக்கு மிகவும் பிடிக்கும்,house,corpus_sourashtradictionary
,,க3வ்டி3,gavDi,,,,Bed,கட்டில்,ஹூனுகலமு லோவு க3வ்டி3ம் நிஞ்ஜத்தக் முஸுனா,Can't sleep in a metal cot in the summer,கோடை காலத்தில் உலோகக் கட்டிலில் தூங்க முடியாது,house,corpus_sourashtradictionary
,,ஸௌதி,sauti,,,,Bed,படுக்கை,தொரன் கு3ஷ்டிம் ஸௌதின் ஸுத்3த4ம்கன் ந்ஹீ,The beds on the train were not clean,ரயிலில் படுக்கைகள் சுத்தமாக இல்லை,house,corpus_sourashtradictionary
,,ஜெங்களம்,jengkaLam,,,,Bedsheet,படுக்கைவிரிப்பு,வாருவார் ஜெங்களமுக் கு4ஞ்ஜுவொ,Wash the bed sheets every weekly,வாராவாரம் படுக்கை விரிப்புகளை துவைக்கவும்,house,corpus_sourashtradictionary
,,பொ3ர்யொ,boryo,,,,Mat,பாய்,பொ3ர்யொ வினா ஸில்லொ பூ4ய்ஞிர் நிஞ்ஜுனாங்கொ3,Do not sleep on a cold floor without a mat,பாய் இல்லாமல் குளிர்ந்த தரையில் தூங்க வேண்டாம்,house,corpus_sourashtradictionary
,,சபொ3,cabo,,,,Mat,பாய்,பிஸ்னி சபொ3 திக்கெ ம்ருது3லொகன் ந்ஹீ,The plastic mat is not so soft,பிளாஸ்டிக் பாய் அவ்வளவு மென்மையாக இல்லை,house,corpus_sourashtradictionary
,,தெள்கட்,teLkaT,,,,Pillow,தலையணை,தெ2வ்டெ3தெனு தி3ஸின் தெள்கட் தொ2வ்லி நிஞ்ஜஸுன்,Some people sleep with two or three pillows,சிலர் இரண்டு மூன்று தலையணைகளை வைத்து தூங்குவார்கள்,house,corpus_sourashtradictionary
,,ஹுப்3ரொ,hubro,,,,Pillow,தலையணை,ஹுப்3ரா ஒரொ கோட் ஸே?,Where is the pillow cover?,தலையணை உறை எங்கே?,house,corpus_sourashtradictionary
,,சௌனொ,cauno,,,,(Pillow) Cover,உறை,தெள்கடு சௌனொ ஜு2க்கு ஸிங்க்3யார் ஸே,The pillow cover is so cute,தலையணை கவர் மிகவும் அழகாக இருக்கிறது,house,corpus_sourashtradictionary
,,ஒரொ,oro,,,,(Pillow) Cover,உறை,தெள்கடு ஒரொ ஜெங்களம் ஸெரொ அவஸு,The pillow cover comes with a bedsheet,தலையணை உறை படுக்கை விரிப்புடன் வருகிறது,house,corpus_sourashtradictionary
,,கௌ3டி3,gauDi,,,,"Mattress, Bolster pillow","மெத்தை, திண்டு",நிஞ்ஜன் வேள் பாயினுக் ம்ஹத்3தி3 கௌ3டி3னுக் தொ2வ்லுவாய்,Bolster pillows can be placed between the legs while sleeping,தூங்கும் போது கால்களுக்கு இடையில் திண்டுகளை வைத்துக்கொள்ளலாம்,house,corpus_sourashtradictionary
,,ரெட்டு,reTTu,,,,Blanket,போர்வை,ப4ரம்ஹொயெ ரெட்டு ஹிமுஸுகலமு பிர்ஜனம் பொட3யி,Heavy blankets are useful in winter,கனமான போர்வைகள் குளிர்காலத்தில் பயனுள்ளதாக இருக்கும்,house,corpus_sourashtradictionary
,,கம்பு3ளொ,kambuLo,,,,Wool Blanket,கம்பளிப் போர்வை,சென்னை ஸொகன் தா2முக் கம்பு3ளொ பஜென் ந்ஹீ,Places like Chennai do not need woolen blankets,சென்னை போன்ற இடங்களுக்கு கம்பளி போர்வைகள் தேவையில்லை,house,corpus_sourashtradictionary
,,து4ளாதூ3ளி,dhuLaadooLi,,,,Cobweb,ஒட்டடை,து4ளாதூ3ளி உம்ப்3ராம் லொம்ப3ரஸ்,The cobweb hangs in the corner,ஒட்டடை மூலையில் தொங்குகிறது,house,corpus_sourashtradictionary
,,தூ4ளி,dhooLi,,,,Cobweb,ஒட்டடை,தூ4ளிக் ஜ2ன்னி ஹால் ஸுத்3த4ம் கெருவாயி,The cobweb can be cleaned with a broom,ஒட்டடையை விளக்குமாறு கொண்டு சுத்தம் செய்யலாம்,house,corpus_sourashtradictionary
,,ஜெஜ்ஜு,jejju,,,,"Dust, Garbage, Trash, Waste","தூசு, புழுதி, குப்பை",ரெஸ்தொஸொவடு கே4ரும் ஜெஜ்ஜு வேன் ர்ஹாயி,There will be lot of dust in the roadside house,சாலையோர வீட்டில் தூசி அதிகமாக இருக்கும்,house,corpus_sourashtradictionary
,,ஒலத்தெ,olatte,,,,"Leaking, Seeping","ஒழுகுதல், கசிதல்",பொவ்ஸு கலமு பொள்டாம் பனி ஒலஸு,"During the rainy season, water seeps on the roof",மழைக் காலங்களில் மேற்கூரையில் தண்ணீர் ஒழுகுகிறது,house,corpus_sourashtradictionary
,,ஒளென்,oLen,,,,Rain water gutter,முற்றத்தில் மழைத்தண்ணீர் கொட்டும் இடம்,ஒளெனும் ர்ஹீ பொட3ரியொ பனிக் தெ4ரி தொ2வொ,Catch water falling from the roof canal,கூரை கால்வாயிலிருந்து விழும் தண்ணீரை பிடிக்கவும்,house,corpus_sourashtradictionary
,,கே4ர்காவ்,ghErkaav,,,,"Housewarming, House warming, Moving to a new house","புதுமனை புகுதல், கிரகப்பிரவேசம்",அக்3னிநெட்ஷத்ரு கலமு கே4ர்காவ் ஜா ஹோனா,Should not move to a new home during the fiery summer,அக்னிநட்சத்திர காலத்தில் கிரகப்பிரவேசம் செய்யக்கூடாது,house,corpus_sourashtradictionary
,,ப3ட்3கே,baDkE,,,,Rent,வாடகை,கெ4ர்கெரி ஸொம்மர் ஹன்னவ்கன் 10 ம்ஹடா4 ப3ட்3கே மக3ராஸ்,The landlord asks for 10 months the rent in advance,வீட்டு உரிமையாளர் முன்பணமாக 10 மாத வாடகை கேட்கிறார்,house,corpus_sourashtradictionary
,,காவ்,kaav,,,,Tenancy,"வாடகை இருத்தல், குடி இருத்தல்",அமி ஏட் நொவ்வொகன் காவ் அவ்ரியொ,We are the new tenants here,நாங்கள் இங்கு புதிதாக குடி வந்துள்ளோம்,house,corpus_sourashtradictionary
,,கெ4ர்கெரி,gherkeri,,,,"House owner, Landlord",வீட்டுக்காரர்,எல்லெ கே4ரு கெ4ர்கெரி விதே3ஶும் ஜிவராஸ்,The owner of this house lives abroad,இந்த வீட்டின் வீட்டுக்காரர் வெளிநாட்டில் வசிக்கிறார்,house,corpus_sourashtradictionary
,,காவ்கெரி,kaavkeri,,,,Tenant,"வாடகைக்காரர், குடியிருப்பவர்",காவ்கெரின் அபுலானும் மல்லராஸ்,The tenants are fighting among themselves,வாடகைக்காரர்கள் தங்களுக்குள் சண்டையிடுகிறார்கள்,house,corpus_sourashtradictionary
,,வாஸு,vaasu,,,,Resident,வசிப்பவர்,தெனு அவ்ரெ வீது3ம் வஸத்தெனு,He is a resident of our street,அவர் எங்கள் வீட்டுத் தெருவில் வசிப்பவர்,house,corpus_sourashtradictionary
,,சுன்னொ,cunneaa,,,,Lime,சுண்ணாம்பு,அத்தொ அஸ்கி கோன் கே4ருக் சுன்னொ ஹனராஸ்?,Nowadays who whitewashes the house with lime?,இப்போதெல்லாம் யார் வீட்டிற்கு சுண்ணாம்பு பூசுகிறார்கள்?,house,corpus_sourashtradictionary
,,சுன்னொ ஹனத்தெ,cunneaa hanatte,,,,Whitewash with Lime,"வெள்ளையடித்தல், சுண்ணாம்பு அடித்தல்",பொங்க3லுவேள் மென்க்யான் அபுல் கே4ருக் சுன்னொ ஹனஸுன்,"During Pongal, people whitewash their houses",பொங்கலின் போது மக்கள் தங்கள் வீட்டிற்கு வெள்ளையடிப்பார்கள்,house,corpus_sourashtradictionary
,,விட்3கெ3,viDge,,,,Brick,செங்கல்,சிட3மத்திம் ர்ஹீ விட்3கெ3 கெரராஸ்,They make bricks out of clay,களிமண்ணிலிருந்து செங்கற்கள் செய்கிறார்கள்,house,corpus_sourashtradictionary
,,விட்கிண்,viTkiN,,,,Brick,செங்கல்,கே4ர் ப4ந்த3த்தெமாம் விட்கிண் முக்யம்ஹொயெயொ,Bricks are important in building a house,வீடு கட்டுவதில் செங்கல் முக்கியமானது,house,corpus_sourashtradictionary
,,ஹீபுவிட்3கெ3,heepuviDge,,,,Floor Brick,தரைசெங்கல்,"ஹீபுவிட்3கெ3, ஒண்டெ விட்3கெ3 மோவுகு ஹத்3து3 வடொ ர்ஹாயி",The floor brick is about half the size of a brick,"தரை செங்கல், ஒரு செங்கலின் பாதி அளவு இருக்கும்",house,corpus_sourashtradictionary
,,லான்,laan,,,,Garden,தோட்டம்,ம்ஹொட்டொ கே4ருனும் லானுக் ஸவாய்,You can find lawns in large houses,பெரிய வீடுகளில் புல்வெளிகளைக் காணலாம்,house,corpus_sourashtradictionary
,,ஜீன்,jeen,,,,Garden,தோட்டம்,பொள்டா ஜீன் அத்தொ ப்ரஸித்3தி4கன் ஸே,Roof garden is popular now,கூரை தோட்டம் இப்போது பிரபலமாக உள்ளது,house,corpus_sourashtradictionary
,,தொ3ரட்டி,doraTTi,,,,Fruit Picker,தொரட்டி,தொ3ரட்டி கச்சம்பொ3 தொட3த்தக் ஒர்க3ஸு,The fruit picker is used to pluck mangoes,தொரட்டி மாம்பழங்களைப் பறிக்கப் பயன்படுகிறது,house,corpus_sourashtradictionary
,,வாடி3,vaaDi,,,,Fence,வேலி,வாடி3 ஒண்டெ கே4ரு மிதினுக் பரிபா4ஷித் கெர்ஸு,The fence defines the boundaries of a house,வேலி ஒரு வீட்டின் எல்லைகளை வரையறுக்கிறது,house,corpus_sourashtradictionary
,,தட்டி,taTTi,,,,Palm leaf fence,"வேலி, தடுக்கு",தட்டி கவாட்3 கா3ய்கொ3ருனுக் ஜ2யி தொ2வத்தக் ஒர்க3ஸு,The Palm leaf fence is used to lock the cattle,தடுக்கு கதவு கால்நடைகளை அடைத்து வைக்க பயன்படுகிறது,house,corpus_sourashtradictionary
,,ப4ந்தி3னி காம்,bhandini kaam,,,,Construction work,கட்டுமான பணி,ப4ந்தி3னி காமுக் காம்கெர்த்தான் அப்3ப3த்தெ கெஷ்டம்கன் ஸே,It is difficult to get workers for construction work,கட்டுமான பணிகளுக்கு தொழிலாளர்கள் கிடைப்பது சிரமமாக உள்ளது,house,corpus_sourashtradictionary
,,ஹீர்,heer,,,,Well,கிணறு,500 பவுல் ஹீர் கொவ்ரெத் மெல்லொ பனி ந்ஹீ,There is no water even after digging a well at 500 feet,500 அடிக்கு கிணறு தோண்டினாலும் தண்ணீர் இல்லை,house,corpus_sourashtradictionary
,,கி4ராஹீரு,ghiraaheeru,,,,Deep Well,ஆழ்துளை கிணறு,கி4ராஹீரு மென்தொ 180 பௌல் ஹொல்லொ கீ4ர் ஸேத்தெ ஹீர்,Deep well is a well with a depth of more than 180 feet,ஆழ்துளை கிணறு என்பது 180 அடிக்கு மேல் ஆழம் கொண்ட கிணறு,house,corpus_sourashtradictionary
,,ஹீருனகொ,heerunako,,,,"Well Ring, Well casing",கிணற்று உறை,ஹீருனகொ மத்தி பு2ட்டி பொட3த்தெ ஹிப்பி3 ர்ஹவாட3ஸு,The casing of the well prevents the soil from breaking and falling,கிணற்றின் உறை மண் உடைந்து விழுவதைத் தடுக்கிறது,house,corpus_sourashtradictionary
,,ஒரொ,oro,,,,"Well Ring, Well casing",கிணற்று உறை,ஒண்டெ ஹீரும் உன்னொ பொட3யொ 10 ர்ஹீ 12 ஒரான் ர்ஹாயி,There will be at least 10 to 12 casing in a well,ஒரு கிணற்றில் குறைந்தது 10 முதல் 12 உறைகள் இருக்கும்,house,corpus_sourashtradictionary
,,ர்ஹெடொ3,rheDo,,,,Pulley of Well,"கிணற்றுக் கப்பி, சகடை",ஹீரும் ர்ஹீ பனி செந்த3த்தக் ர்ஹெடொ3 நுக3ஸு,The well pulley is used to draw water from the well,கிணற்றில் இருந்து தண்ணீர் இறைக்க சகடை பயன்படுகிறது,house,corpus_sourashtradictionary
,,பத3ர்கிளி,padarkiLi,,,,Multi-pointed hook,"பாதாள கொலுசு, பாதாள கரண்டி",ஹீரும் பொட்3 ப3ள்ளாக் ஹெட3த்தக் பத3ர்கிளி நுக3ஸு,A multi-pointed hook is used to pick the bucket that has fallen into the well,கிணற்றில் விழுந்த வாளியை எடுக்க பாதாள கரண்டி பயன்படுகிறது,house,corpus_sourashtradictionary
,,பதா3ல்குடி3,padaalkuDi,,,,Multi-pointed hook,"பாதாள கொலுசு, பாதாள கரண்டி",களாய்யா? பதா3ல்குடி3 ப3ட்க்யாக் அப்3ப3ய்,The multi-pointed hook use to be available for rent,தெரியுமா? பாதாள கரண்டி வாடகைக்கு கிடைக்கும்,house,corpus_sourashtradictionary
,,ஸெத்தர்,settar,,,,"Inn, Choultry, Free resting place",சத்திரம்,ஸிரங்கு3ம் அவ்ரெதெங்கா3 ஸெத்தர் ஸேத்தெ,There is a Sourashtra inn available in Srirangam,ஸ்ரீரங்கத்தில் சௌராஷ்டிரா சத்திரம் உள்ளது,house,corpus_sourashtradictionary
,,குடி,kuTi,,,,"Hut, Cottage, Shed",குடிசை,கெ2டின் ஹூனுகலமு குடி ஹுலொ லகி3 ஜெலஸு,The cottage catches fire in the harsh summer,கடுமையான கோடையில் குடிசை தீப்பிடித்து எரிகிறது,house,corpus_sourashtradictionary
,,பருண்டா3 கே4ர்,paruNDaa ghEr,,,,Cottage house,"ஓலை வீடு, குடிசை வீடு",ர்ருஷினு கலமு பருண்டா3 கே4ர் ஒண்டேஸ் ஹொதெ3ஸ்,In the time of the sage there was only the cottage house,முனிவர் காலத்தில் குடிசை வீடு மட்டுமே இருந்தது,house,corpus_sourashtradictionary
,,பு2ட்3கொ,phuDko,,,,Dilapidated,"இடிந்த, பாழான",பு2ட்3கொ கே4ரு தக்ஷணம் க2லி கெர்னொ,The dilapidated house should be vacated immediately,பாழடைந்த வீட்டை உடனடியாக காலி செய்ய வேண்டும்,house,corpus_sourashtradictionary
